Community,Node,type,country,neighbor_count,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspicion rate
9,John Martin,person,Country_271835,3.0,2,1,0.8228217666666667,3,3,1,0,2,0,0,1,0,1,0,0,1,0,0,6.17%
9,285351,organization,Unknown,2.0,2,0,0.94306728,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,34.33%
9,76,organization,Unknown,5.0,5,1,0.8650773683333334,5,6,0,0,0,6,0,2,2,1,0,1,0,0,0,60.55%
9,Anna Turner,person,Country_271835,2.0,2,0,0.95075385,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,22.00%
9,70873,organization,Unknown,2.0,0,2,0.8914065499999999,2,2,0,0,2,0,1,0,0,0,0,0,1,0,0,45.00%
9,fisheriesâ,Uncategorized,Unknown,3.0,2,3,0.904781606,3,5,2,0,0,3,0,1,2,0,2,0,0,0,0,16.83%
9,SIMPComplianceGuide,Uncategorized,Unknown,3.0,3,0,0.9411115433333332,3,3,0,0,1,2,0,1,1,0,1,0,0,0,0,22.00%
9,âCompliance,Uncategorized,Unknown,4.0,1,3,0.888615225,4,4,0,0,4,0,0,2,1,0,1,0,0,0,0,16.83%
9,AlaÄum KanuuxÌ,Uncategorized,Unknown,3.0,2,1,0.8482784533333333,3,3,0,1,0,2,0,2,0,1,0,0,0,0,0,18.50%
9,28064,organization,Unknown,1.0,1,0,0.8484405,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50.17%
9,d7f220de-bba2-4965-9c15-3dd38ef5c3c7,location,Unknown,3.0,3,3,0.8935404016666668,3,6,2,1,0,3,0,2,4,0,0,0,0,0,0,6.17%
9,Heather Porter,person,Country_271835,5.0,5,0,0.8662818120000001,5,5,0,0,0,5,0,3,1,0,0,0,0,0,1,22.00%
9,Keith Webb,person,Country_198078,13.0,8,5,0.8840893446153847,13,13,3,5,3,2,0,3,0,2,2,4,0,0,2,6.17%
9,Lindsey Palmer,person,Country_271835,4.0,3,2,0.874356416,4,5,0,1,3,1,0,0,0,3,0,0,0,0,2,6.17%
9,Kelly Brown,person,Country_198078,15.0,5,10,0.891123686,15,15,0,2,3,10,1,1,2,3,1,5,0,1,1,16.83%
9,James Best,person,Country_271835,2.0,2,0,0.83315715,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,22.00%
9,301,organization,Unknown,5.0,4,1,0.8584440859999999,5,5,0,1,1,3,3,0,0,2,0,0,0,0,0,18.50%
9,Dakota Hansen,person,Country_951683,2.0,0,2,0.85233325,2,2,0,0,2,0,0,1,0,1,0,0,0,0,0,32.67%
9,830155,organization,Unknown,2.0,1,1,0.90803235,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0.00%
9,Kilimanjaro fishery Ltd. Liability Co Transport,Uncategorized,Unknown,4.0,2,2,0.858422915,4,4,1,0,1,2,1,2,0,0,0,1,0,0,0,5.88%
9,961bafd7-8d2b-405a-9c79-0f5345498cab,location,Unknown,2.0,2,0,0.85301274,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,22.00%
9,Kristin Johnston,person,Country_271835,2.0,2,0,0.822769015,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,22.00%
9,âoverwhelmedâ,Uncategorized,Unknown,3.0,3,0,0.9132176333333334,3,3,3,0,0,0,0,2,0,1,0,0,0,0,0,28.17%
9,Richard Greer,person,Country_271835,5.0,4,1,0.8968366299999999,5,5,3,0,0,2,0,3,2,0,0,0,0,0,0,6.17%
9,d025bbec-393d-4f51-94b3-01b77280ef31,location,Unknown,4.0,4,0,0.8641777975,4,4,0,0,0,4,1,2,1,0,0,0,0,0,0,22.00%
9,62343,organization,Unknown,3.0,3,0,0.8866991133333334,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,34.33%
9,500633954,organization,Unknown,2.0,1,1,0.86925052,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,18.50%
9,nationalfisherman,Uncategorized,Unknown,2.0,2,0,0.833491665,2,2,0,0,0,2,0,1,0,0,0,1,0,0,0,21.72%
9,Partnership satellite,Uncategorized,Unknown,1.0,1,0,0.81358427,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50.17%
9,27078926,political_organization,Unknown,3.0,2,1,0.8367216599999999,3,3,2,0,0,1,0,3,0,0,0,0,0,0,0,6.17%
9,90562,organization,Unknown,8.0,1,7,0.8557809075,8,8,1,2,2,3,3,2,1,0,0,1,1,0,0,16.55%
9,Alan Pacheco,person,Country_271835,4.0,4,0,0.9436080875,4,4,0,4,0,0,0,3,0,0,1,0,0,0,0,22.00%
9,372016989,organization,Unknown,8.0,5,3,0.90339434875,8,8,1,5,0,2,0,4,0,1,2,1,0,0,0,0.00%
9,Maurice Figueroa,person,Country_271835,3.0,3,0,0.8690020433333333,3,3,2,0,1,0,0,2,0,1,0,0,0,0,0,22.00%
9,387674,organization,Unknown,6.0,6,0,0.9064599266666667,6,6,0,5,1,0,0,6,0,0,0,0,0,0,0,34.33%
10,d4291c4b-873e-4830-b44a-85227fde3ee2,location,Unknown,2.0,0,2,0.930742565,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,32.67%
10,Erica Parks,person,Country_271835,2.0,2,0,0.91670208,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,22.00%
10,Amanda Clayton,person,Country_271835,2.0,1,1,0.905360985,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,6.17%
11,Feb,Uncategorized,Unknown,13.0,5,10,0.8504347533333333,13,15,0,2,5,8,0,2,5,4,2,1,0,0,1,0.00%
11,ârequested,event,Unknown,4.0,4,0,0.8625118999999999,4,4,0,0,1,3,1,0,2,1,0,0,0,0,0,22.00%
11,Scott Dougherty,person,Country_271835,4.0,4,0,0.840937295,4,4,0,0,1,3,0,0,3,1,0,0,0,0,0,22.00%
11,Deborah Carson,person,Country_271835,4.0,4,0,0.84963716,4,4,1,2,1,0,0,0,1,1,2,0,0,0,0,22.00%
11,3105981,political_organization,Unknown,2.0,2,0,0.807767225,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,22.00%
11,Danielle Jensen,person,Country_226679,5.0,0,5,0.873026304,5,5,2,0,3,0,0,1,2,2,0,0,0,0,0,32.67%
11,Luis Rogers,person,Country_271835,5.0,3,2,0.8657986579999999,5,5,1,0,2,2,0,0,3,2,0,0,0,0,0,6.17%
11,âBanderaâ,Uncategorized,Unknown,6.0,6,0,0.9120749933333334,6,6,4,0,0,2,0,1,1,4,0,0,0,0,0,28.17%
11,âPadre,Uncategorized,Unknown,6.0,6,0,0.8600387583333333,6,6,4,0,0,2,0,1,1,4,0,0,0,0,0,28.17%
11,Samantha Jackson,person,Country_271835,2.0,2,0,0.86171763,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,22.00%
11,âKikoâ,Uncategorized,Unknown,2.0,2,0,0.8154848299999999,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,34.33%
11,Michael Flores,person,Country_271835,1.0,1,0,0.8724683,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37.83%
11,Greek Sea Bream and Son's,company,Country_271835,5.0,0,5,0.87720374,5,5,2,0,1,2,0,1,2,1,0,0,0,0,1,38.83%
11,Mr. Justin Bailey MD,person,Country_271835,2.0,2,0,0.869381685,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,22.00%
11,296837,political_organization,Unknown,2.0,0,2,0.8661479649999999,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,32.67%
11,Laura Williams,person,Country_271835,1.0,0,1,0.8034243,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,48.50%
11,Jonathan Coleman,person,Country_271835,4.0,2,2,0.8673050275,4,4,3,0,1,0,0,0,3,1,0,0,0,0,0,6.17%
11,ExportaÃ,Uncategorized,Unknown,4.0,1,3,0.8418302275,4,4,1,0,1,2,0,2,1,1,0,0,0,0,0,23.00%
11,0223707c-6754-4419-acb2-510377eadd60,location,Unknown,2.0,1,1,0.870897125,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,6.17%
11,d0842009-cbf1-4df2-adfa-121a82160a05,location,Unknown,2.0,0,2,0.842031175,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,32.67%
11,c495290e-2de7-487d-a139-f273c4974539,location,Unknown,2.0,1,1,0.83909995,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,6.17%
11,449856a6-3b60-46ca-b825-f9499558fa3a,location,Unknown,3.0,0,4,0.82677743,3,4,0,1,0,3,2,0,0,1,0,1,0,0,0,32.67%
11,Greenwich,movement,Unknown,1.0,1,0,0.87846667,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,37.83%
11,Master,Uncategorized,Unknown,17.0,6,12,0.8488057983333335,17,18,6,4,5,3,3,7,4,3,0,0,0,1,0,23.00%
11,122245,organization,Unknown,12.0,5,7,0.853592625,12,12,1,0,8,3,2,7,1,0,1,1,0,0,0,4.22%
11,âundeniableâ,Uncategorized,Unknown,4.0,3,1,0.87508805,4,4,0,0,0,4,1,0,1,1,0,0,0,0,1,12.33%
11,Shane Hahn,person,Country_271835,4.0,2,2,0.887186815,4,4,0,0,0,4,1,0,2,0,0,0,0,0,1,6.17%
11,Maria Jackson,person,Marebak,1.0,0,1,0.84032875,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,48.50%
11,357987c8-3ecb-4e38-9f10-857007f2cd3b,location,Unknown,3.0,1,2,0.8810370833333333,3,3,2,0,1,0,0,0,1,1,1,0,0,0,0,16.83%
11,Gelita Gelatine,Uncategorized,Unknown,2.0,2,0,0.87503855,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,22.00%
11,46319064,organization,Unknown,25.0,17,9,0.8545584392307692,25,26,1,6,5,14,2,7,9,7,0,1,0,0,0,0.00%
11,454,political_organization,Unknown,6.0,2,5,0.8493082314285715,6,7,2,2,1,2,0,2,3,1,1,0,0,0,0,16.83%
11,Zachary Sellers,person,Country_271835,4.0,4,0,0.8929874425,4,4,4,0,0,0,0,0,1,0,2,1,0,0,0,22.00%
11,59022,organization,Unknown,2.0,2,0,0.871382715,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,21.72%
11,OceanicOrigin Foods River AG Marine ecology,Uncategorized,Unknown,3.0,3,0,0.83136317,3,3,2,0,1,0,0,2,0,0,1,0,0,0,0,22.00%
11,âFrontlineâ,Uncategorized,Unknown,3.0,3,0,0.8490521766666665,3,3,2,0,0,1,0,1,1,0,0,1,0,0,0,21.72%
11,977,organization,Unknown,1.0,1,1,0.883566625,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,18.50%
11,4946,organization,Unknown,2.0,2,1,0.87077465,2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,18.50%
11,Comei&Co,Uncategorized,Unknown,3.0,2,1,0.8492050966666667,3,3,0,0,1,2,0,2,0,0,0,1,0,0,0,5.88%
11,6ed1a821-e669-41f4-8a02-df4c818ff22e,location,Unknown,2.0,2,0,0.85327853,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,22.00%
11,Brian Brown,person,Country_271835,2.0,2,0,0.82169755,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,22.00%
11,Lachlan Enterprises Coral Reef,company,Country_271835,6.0,1,5,0.8266118433333333,6,6,0,0,5,1,0,3,1,1,1,0,0,0,0,16.83%
11,Lake Malawi SE Freight ,Uncategorized,Unknown,18.0,5,13,0.8588327338888889,18,18,7,4,0,7,2,3,6,5,0,1,0,0,1,10.38%
11,682313,organization,Unknown,4.0,0,4,0.8367129075,4,4,0,0,1,3,0,3,0,0,0,1,0,0,0,32.38%
11,Juan Mckinney,person,Country_271835,3.0,1,2,0.8892825166666668,3,3,0,0,2,1,0,1,0,1,1,0,0,0,0,16.83%
11,71084,political_organization,Unknown,1.0,0,1,0.8625252,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,48.50%
11,8b8c532f-0ca0-44cc-898c-1d776f2f457a,location,Unknown,4.0,0,4,0.83362409,4,4,1,1,0,2,1,1,0,1,0,1,0,0,0,32.67%
11,24e1e725-9a8e-489c-bbdd-0ce140fd6e3b,location,Unknown,3.0,0,3,0.8937240633333333,3,3,2,0,1,0,0,0,1,1,1,0,0,0,0,32.67%
11,Sean George,person,Country_271835,8.0,2,6,0.8838516249999999,8,8,5,0,2,1,0,3,3,2,0,0,0,0,0,16.83%
11,576618,organization,Unknown,5.0,3,2,0.8554906879999999,5,5,2,1,1,1,0,1,2,1,0,1,0,0,0,0.00%
11,82357,political_organization,Unknown,2.0,0,2,0.84040945,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,32.67%
11,Dakota Flores,person,Country_271835,7.0,1,6,0.85866313,7,7,0,4,1,2,1,1,2,0,1,0,0,2,0,16.83%
11,1765605,organization,Unknown,1.0,0,1,0.82059205,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,60.83%
11,300,political_organization,Unknown,1.0,0,1,0.8850235,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,48.50%
11,15,organization,Unknown,2.0,2,0,0.828647585,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,22.00%
11,ââ¯The,Uncategorized,Unknown,2.0,2,0,0.89743343,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,28.17%
12,Dawn Sanchez,person,Country_449947,5.0,2,3,0.84134882,5,5,0,0,5,0,1,0,0,4,0,0,0,0,0,16.83%
12,âThis,event,Unknown,3.0,1,2,0.8376432933333332,3,3,0,0,0,3,0,0,0,2,0,0,0,0,1,16.83%
12,Donna Davis,person,Country_271835,3.0,3,0,0.8705021333333333,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,22.00%
12,Ronnie Gates,person,Country_271835,1.0,1,0,0.8530772,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,37.83%
12,Mr. Mark Kline,person,Country_800653,2.0,0,2,0.82992947,2,2,0,0,2,0,1,0,0,1,0,0,0,0,0,32.67%
12,254340176,organization,Unknown,2.0,2,0,0.8423,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,22.00%
12,f4e17264-3b3c-48a6-86ba-d65622dc2f13,location,Unknown,3.0,1,2,0.8561012,3,3,1,0,0,2,0,1,0,1,1,0,0,0,0,16.83%
12,Brent Young,person,Country_271835,2.0,2,0,0.881432765,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,22.00%
12,1416a29d-3719-45d6-95a8-782c4e281908,location,Unknown,2.0,2,0,0.851638275,2,2,0,0,2,0,0,1,0,0,0,0,0,0,1,22.00%
12,11,organization,Unknown,2.0,0,2,0.837296925,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,45.00%
12,xu y Ltd. Corporation,company,Country_271835,5.0,0,5,0.8814673340000001,5,5,0,0,1,4,1,0,0,2,0,0,0,1,1,38.83%
12,Richard Douglas,person,Puerto del Mar,3.0,1,2,0.8656044266666667,3,3,0,0,2,1,0,2,1,0,0,0,0,0,0,16.83%
12,1625166,organization,Unknown,6.0,2,4,0.82609375,6,6,0,0,0,6,1,2,0,1,1,0,0,0,1,10.67%
12,Tanner Smith,person,Country_271835,3.0,0,3,0.8711321399999999,3,3,0,0,3,0,2,0,0,1,0,0,0,0,0,32.67%
12,Emily Bailey,person,Country_271835,3.0,1,2,0.8529119333333334,3,3,0,0,3,0,2,0,0,1,0,0,0,0,0,16.83%
12,Sabrina Merritt,person,Uzilandor,4.0,1,3,0.8944907375,4,4,2,2,0,0,0,1,1,0,2,0,0,0,0,16.83%
12,edu,Uncategorized,Unknown,2.0,2,0,0.822763,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,34.33%
12,Stacy Castillo,person,Country_271835,2.0,2,0,0.8575709,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,22.00%
12,VyoummBnVY,Uncategorized,Unknown,1.0,1,0,0.9058661,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50.17%
12,upenn,Uncategorized,Unknown,2.0,2,0,0.8209678,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,34.33%
12,98748,organization,Unknown,3.0,0,3,0.8289517633333333,3,3,0,3,0,0,1,2,0,0,0,0,0,0,0,45.00%
12,25652724,organization,Unknown,8.0,3,5,0.8581410387499999,8,8,0,3,2,3,1,3,1,2,0,0,0,0,1,23.00%
12,Michelle,vessel,Unknown,3.0,0,3,0.8597999233333334,3,3,2,0,1,0,0,1,0,1,0,0,0,1,0,32.67%
12,71608,organization,Unknown,5.0,5,0,0.82967348,5,5,5,0,0,0,0,2,1,0,1,0,0,0,1,22.00%
12,63548588,organization,Unknown,13.0,5,8,0.8456645446153845,13,13,5,8,0,0,0,7,4,0,1,0,0,0,1,16.83%
12,c2d2e029-6f38-4148-9079-15615103cea6,location,Unknown,3.0,1,2,0.8268655300000001,3,3,0,0,0,3,1,1,0,0,0,0,0,0,1,16.83%
12,ten,event,Unknown,1.0,0,1,0.8625125,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,48.50%
12,e31b2b9c-3197-4c2c-ac40-3c6711a4682b,location,Unknown,3.0,1,2,0.9043501166666666,3,3,1,0,0,2,0,1,0,2,0,0,0,0,0,16.83%
12,4526320,organization,Unknown,3.0,2,1,0.8871167933333334,3,3,2,1,0,0,1,2,0,0,0,0,0,0,0,18.50%
12,watercraft,vessel,Unknown,4.0,4,0,0.8523408675,4,4,0,2,2,0,1,2,0,1,0,0,0,0,0,22.00%
12,50,organization,Unknown,2.0,1,1,0.843860745,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,18.50%
12,June year,event,Unknown,1.0,0,1,0.8379857,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,48.50%
12,Michael Nicholson,person,Country_271835,3.0,0,3,0.8310935766666666,3,3,0,1,2,0,1,1,1,0,0,0,0,0,0,32.67%
12,Mar-35,,,,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.17%
12,Brenda Andrews,person,Zambalantis,4.0,2,2,0.8372470775,4,4,1,1,2,0,1,0,0,2,0,1,0,0,0,6.17%
12,Lisa Gomez,person,Country_271835,4.0,4,0,0.89565911,4,4,1,1,2,0,0,0,1,2,0,1,0,0,0,22.00%
12,431,political_organization,Unknown,5.0,5,0,0.88047504,5,5,1,4,0,0,0,0,1,2,1,1,0,0,0,22.00%
12,Mark Hernandez PhD,person,Oceanterra,13.0,8,12,0.8923799655,13,20,5,0,9,6,1,4,2,9,3,1,0,0,0,16.83%
12,17c99d9d-7049-4ebb-8a2a-f3d39cc42870,location,Unknown,8.0,0,8,0.83728252375,8,8,2,1,3,2,1,2,1,2,1,0,1,0,0,32.67%
12,df26d11f-ed87-4a19-b9e8-18e9783c00f5,location,Unknown,1.0,1,0,0.872468,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,37.83%
12,4e872202-1d65-4183-80c9-e8c12c8f736e,location,Unknown,2.0,0,2,0.8415549,2,2,0,0,0,2,1,0,0,0,1,0,0,0,0,32.67%
12,Think Tank Index Reportâ,Uncategorized,Unknown,2.0,0,2,0.80478205,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,45.00%
12,72212757,political_organization,Unknown,5.0,0,5,0.87563893,5,5,3,0,0,2,0,2,1,1,1,0,0,0,0,32.67%
12,Timothy Benjamin,person,Oceanterra,4.0,0,4,0.90669235,4,4,0,3,1,0,0,0,0,1,1,2,0,0,0,32.67%
12,34757443,organization,Unknown,5.0,1,4,0.8359890140000001,5,5,1,2,1,1,0,0,1,3,0,0,1,0,0,23.00%
12,Jesse Thompson,person,Country_271835,1.0,1,0,0.9726917,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,37.83%
12,Jennifer Andrade,person,Country_271835,1.0,1,0,0.94555354,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,37.83%
12,25777,organization,Unknown,9.0,9,0,0.8556863888888889,9,9,0,4,0,5,0,4,3,0,1,0,0,0,1,22.00%
12,5700,organization,Unknown,3.0,1,3,0.8992798525000001,3,4,0,1,0,3,0,1,0,3,0,0,0,0,0,23.00%
12,93380783,organization,Unknown,4.0,3,2,0.920522206,4,5,0,0,0,5,0,1,0,4,0,0,0,0,0,12.33%
12,Christopher Fields,person,Country_470077,1.0,1,1,0.8870196850000001,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,6.17%
12,Leslie Wood,person,Country_271835,3.0,0,3,0.8333595666666667,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,32.67%
12,Caspian Sea  Sea Corporation Freight ,Uncategorized,Unknown,3.0,2,1,0.8196437233333334,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,18.50%
12,RPG,Uncategorized,Unknown,4.0,2,4,0.90889593,4,6,2,0,0,4,0,0,0,4,2,0,0,0,0,10.67%
12,1f8c20da-5f20-4116-907a-a653089bb8a0,location,Unknown,2.0,0,2,0.8179737650000001,2,2,0,0,0,2,0,1,0,0,0,0,0,1,0,32.67%
12,42627990,organization,Unknown,2.0,0,2,0.82847125,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,45.00%
12,109746,organization,Unknown,2.0,2,0,0.84755135,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,34.33%
12,Lake Nyasa Ltd. Corporation,company,Country_271835,2.0,2,0,0.834149785,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,34.33%
12,Improvised Anti,Uncategorized,Unknown,3.0,0,3,0.89976411,3,3,0,1,0,2,0,0,2,0,0,0,1,0,0,45.00%
12,Ste,Uncategorized,Unknown,2.0,0,2,0.875728785,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,45.00%
12,French Ltd. Corporation Surfboard,Uncategorized,Unknown,2.0,1,1,0.865858705,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,18.50%
12,Semas 260 Rural,Uncategorized,Unknown,3.0,0,3,0.8383005333333333,3,3,0,0,1,2,1,2,0,0,0,0,0,0,0,45.00%
12,Leo,Uncategorized,Unknown,2.0,0,2,0.8533587,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,45.00%
12,70720996,organization,Unknown,2.0,0,2,0.84053088,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,45.00%
12,db83c37f-86e4-4694-a81c-ede2a01aef71,location,Unknown,9.0,2,8,0.8774613410000001,9,10,9,0,0,1,1,0,0,4,2,1,2,0,0,16.83%
12,206e3508-bbef-4473-906a-88e3f17c57ae,location,Unknown,10.0,1,10,0.8910541745454545,10,11,7,0,0,4,1,0,1,4,2,1,2,0,0,16.83%
12,Christopher Garrett,person,Country_233547,1.0,1,0,0.9618911,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,37.83%
12,David Wilson,person,Country_271835,2.0,2,0,0.84467163,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,22.00%
12,Matthew Mack,person,Country_271835,3.0,0,3,0.8450915099999999,3,3,1,0,2,0,0,1,0,1,1,0,0,0,0,32.67%
12,408603,organization,Unknown,1.0,1,0,0.9357917,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,44.00%
12,Vehicle Land,vessel,Unknown,4.0,1,3,0.9097113325,4,4,0,2,0,2,1,0,3,0,0,0,0,0,0,16.83%
12,95291001,organization,Unknown,4.0,4,0,0.8570224,4,4,0,0,4,0,0,2,1,1,0,0,0,0,0,34.33%
12,Hunt,event,Unknown,2.0,0,2,0.87064005,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,32.67%
12,542341,organization,Unknown,14.0,0,14,0.888543722857143,14,14,0,13,0,1,0,6,0,2,3,3,0,0,0,20.05%
12,1719,organization,Unknown,2.0,0,2,0.8429556,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,45.00%
12,444,organization,Unknown,4.0,4,0,0.87431343,4,4,0,4,0,0,0,1,0,3,0,0,0,0,0,34.33%
12,8876768,organization,Unknown,4.0,0,4,0.8510260075,4,4,0,4,0,0,0,1,0,1,0,2,0,0,0,32.38%
12,Denise Vance,person,Country_271835,4.0,0,4,0.8656219774999999,4,4,0,3,1,0,0,1,0,1,0,2,0,0,0,32.67%
12,Zachary Perez,person,Oceanterra,6.0,0,6,0.9248216616666666,6,6,0,4,2,0,0,1,0,2,1,2,0,0,0,32.67%
12,64778548,organization,Unknown,1.0,0,1,0.85231405,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,60.83%
12,James Valencia,person,Oceanus,1.0,0,1,0.8381055,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,48.50%
12,Attorneysâ,Uncategorized,Unknown,1.0,0,1,0.8201789,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60.83%
12,7830,organization,Unknown,2.0,1,1,0.83488582,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,6.17%
12,Jason Hughes,person,Country_271835,4.0,1,3,0.8358776749999999,4,4,0,1,3,0,0,1,0,3,0,0,0,0,0,16.83%
12,William Rivera,person,Country_214033,1.0,1,1,0.8311555500000001,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,6.17%
12,Liibaan General Trading Co,Uncategorized,Unknown,1.0,1,1,0.8585328999999999,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,6.17%
12,Anna Ortiz,person,Oceanterra,4.0,3,1,0.857241525,4,4,2,0,0,2,0,0,1,0,1,2,0,0,0,6.17%
12,Nicole Marshall,person,Country_271835,2.0,2,0,0.84581045,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,22.00%
12,186,organization,Unknown,2.0,2,0,0.8642655,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,22.00%
12,Elizabeth Mccarty,person,Country_271835,1.0,1,0,0.84818286,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37.83%
12,51,political_organization,Unknown,11.0,11,2,0.9064738353846156,11,13,4,9,0,0,0,2,0,6,3,2,0,0,0,6.17%
12,72,organization,Unknown,2.0,0,2,0.857734385,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,45.00%
12,35881,organization,Unknown,2.0,2,0,0.894642265,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,34.33%
12,Matthew Fletcher,person,Country_271835,8.0,9,0,0.904504317777778,8,9,6,0,2,1,1,0,1,2,3,0,2,0,0,22.00%
12,Daniel Mcclain,person,Country_271835,10.0,11,1,0.8940275366666667,10,12,6,0,3,3,1,0,2,3,4,0,2,0,0,6.17%
12,962534403,political_organization,Unknown,9.0,9,1,0.902572302,9,10,10,0,0,0,1,0,1,3,3,0,2,0,0,6.17%
12,Michele Taylor,person,Country_271835,9.0,10,0,0.8898468000000002,9,10,7,0,2,1,1,0,1,2,3,1,2,0,0,22.00%
12,Morgan Bell,person,Country_895471,22.0,13,20,0.8699681718181819,22,33,9,5,17,2,3,0,1,16,2,6,4,0,1,32.67%
12,Jennifer Parsons,person,Country_271835,5.0,4,1,0.8770434460000001,5,5,0,2,3,0,0,2,0,3,0,0,0,0,0,6.17%
12,12731,organization,Unknown,4.0,3,2,0.852348288,4,5,0,0,1,4,2,2,1,0,0,0,0,0,0,18.50%
12,5508215,organization,Unknown,15.0,6,9,0.8729679833333334,15,15,8,3,0,4,2,7,2,2,1,0,0,0,1,10.67%
12,89035,organization,Unknown,8.0,2,6,0.90793932625,8,8,0,0,4,4,2,2,0,1,1,0,0,1,1,10.67%
12,4877,organization,Unknown,3.0,3,0,0.9213322566666666,3,3,0,0,3,0,0,2,0,0,1,0,0,0,0,22.00%
