id,product_services,revenue_omu,type,country,company_type,company_size
Norwegian Shrimp Kga Surf,"Various imported decorative materials and products to be used in floral arrangements, gift wrapping, home decor and other design projects",14586.6728,Company,Oceanus,Kga,1
Norwegian Shrimp Limited Liability Company,Food products,19060.2424,Company,Coral Solis,Limited,1
Norwegian Shrimp Ltd. Liability Co Brothers,,7905.8769,Company,Puerto Sol,Limited,4
Novak Inc,,,Beneficial Owner,ZH,Inc,2
Novak Ltd,,,Beneficial Owner,ZH,Limited,0
Novak PLC,,,Company Contacts,ZH,PLC,0
"Novak, Jacobs and Greene",Variety of food and baking products,58666.6728,Company,ZH,,0
"Novak, Perkins and Rice",,,Company,ZH,,0
Novak-Campbell,,,Beneficial Owner,ZH,,0
Novak-Fisher,,,Company Contacts,ZH,,0
Novak-Garrison,,,Beneficial Owner,ZH,,0
Nunez and Sons,,,Beneficial Owner,ZH,Sons,0
Nunez Group,,,Beneficial Owner,ZH,Group,1
Nunez Group,,,Company Contacts,ZH,Group,1
Nunez Group,,,Company Contacts,ZH,Group,1
Nunez LLC,,,Company Contacts,ZH,Limited,0
Nunez Ltd,,,Company Contacts,ZH,Limited,0
Nunez PLC,,,Company Contacts,ZH,PLC,0
Nunez PLC,,,Company Contacts,ZH,PLC,0
"Nunez, Chen and Anderson",,,Company Contacts,ZH,,0
"Nunez, Clarke and Greer",,,Company Contacts,ZH,,0
"Nunez, Mcdonald and Griffith",,,Beneficial Owner,ZH,,0
"Nunez, Mcfarland and Miller",,,Company Contacts,ZH,,0
"Nunez, Quinn and Franco",,,Company Contacts,ZH,,0
"Nunez, Smith and Fowler",,,Beneficial Owner,ZH,,0
"Nunez, Weaver and Johnston",,,Beneficial Owner,ZH,,0
Nunez-Huerta,,,Company Contacts,ZH,,0
Nunez-Mann,,,Beneficial Owner,ZH,,0
Nunez-Martinez,,,Beneficial Owner,ZH,,0
NV S.A. de C.V.,,4707.0931,Company,Marebak,S.A. de C.V.,3
Ob River - Co Express,Food products,11504666.67,Company,Oceanus,Co,2
Ob River AS Consulting,"Offers black tiger and vannamei prawns; Provides end products such as block frozen, individual quick frozen, head on shell on, head less shell on, head less shell on easy peel, peeled deviened, peeled deviened tail on, peeled and undeviened, peeled butterfly, and shrimp skewers",11035.0197,Company,Vesperanda,A/S,10
Ob River BV Transit,Knitting apparel or knitting fabric and manufacturing apparel,9722.5644,Company,Marebak,BV,1
Ob River Company Shipping,,4746.6728,Company,Oceanus,Co,1
Ob River Corporation Merchants,,5126.6728,Company,Oceanus,Co,1
Ob River Limited Liability Company Express,Support activities for water transportation,8430.1812,Company,Riodelsol,Limited,1
Ob River Ltd Forwading,Innovative consumer do-it-yourself craft products,,Company,Oceanus,Limited,1
Ob River Ltd Freight,,,Company,Oceanus,Limited,1
Ob River N.V. Forwading,"Apparel, accessories and other textile products",10402.2507,Company,Marebak,N.V.,3
Ob River N.V. Shipping,,6656.6728,Company,Oceanus,N.V.,1
Ob River Plc Marine ecology,Naturally brewed soy sauce,,Company,Oceanus,PLC,1
Ob River SE Transport,Grocery products,264225.8517,Company,Marebak,SE,3
Ob River Sea spray,,10678.7665,Company,Marebak,,2
Ob River Surfboard AG Marine conservation,Fish and seafood products,89603.5322,Company,Kondanovia,AG,1
Ob River Tanker SRL Transit,,6216.5052,Company,Marebak,SRL,3
Obrien and Sons,,,Beneficial Owner,ZH,Sons,1
Obrien and Sons,,,Company Contacts,ZH,Sons,1
Obrien Group,,,Company,ZH,Group,1
Obrien Inc,,,Beneficial Owner,ZH,Inc,0
Obrien Inc,,,Beneficial Owner,ZH,Inc,0
Obrien LLC,,4747.4259,Company,ZH,Limited,1
Obrien PLC,,,Beneficial Owner,ZH,PLC,2
Obrien PLC,,,Beneficial Owner,ZH,PLC,2
"Obrien, Becker and Banks",,,Beneficial Owner,ZH,,0
"Obrien, Cherry and Morgan",,,Company Contacts,ZH,,0
"Obrien, Dominguez and Horne","Information technology consultancy services, applications development, outsourcing, systems integration, and managed security solutions",4666.6728,Company,ZH,,0
"Obrien, Gomez and Johnson",,,Beneficial Owner,ZH,,0
"Obrien, Montgomery and Henderson",,,Company,ZH,,0
"Obrien, Robinson and Watson",,,Beneficial Owner,ZH,,0
"Obrien, Thomas and Lopez",,,Beneficial Owner,ZH,,0
"Obrien, Velez and Carpenter",,,Company,ZH,,0
"Obrien, Wolfe and Allen",,,Company Contacts,ZH,,0
Obrien-Anderson,,,Beneficial Owner,ZH,,0
Obrien-Evans,,,Beneficial Owner,ZH,,0
Obrien-Howard,,,Beneficial Owner,ZH,,0
Obrien-Johnson,,,Company Contacts,ZH,,0
Obrien-Patrick,,,Beneficial Owner,ZH,,0
Obrien-Sanchez,"Offers lip, hand and body, sun, and hair care products, as well as fragrance and travel products; and sunglasses, running socks, T-shirts, hats, grooming sets, finger nail clippers, razor blades, tweezers, and facial hair scissors; Provides anti-aging products, shaving creams, cleansers, moisturizers, antimicrobial wound gels, oil-free solutions, clear complexion lotions, and after-shave gels; Covers gifts and sets",7666.6728,Company,ZH,,0
Obrien-Sherman,,,Beneficial Owner,ZH,,0
Obrien-Stanton,"Offers a full range of products such as salmon, bass, cod, bream, haddock, sole, crab, lobster, mussels, mackerel, clams, prawns, prepared fish fillets, hot and cold smoked and cured fish products, and cooking wines, sea salt, oils, and seawater",11032.7641,Company,ZH,,0
Ocean Blue Ges.m.b.H. Overseas,Logistics solutions,263666.6728,Company,Oceanus,Ges.m.b.H,1
Ocean Blue LLC Freight,"Drying equipment, film processing equipment, automation control equipment and electronic equipment",25515.4988,Company,Marebak,Limited,6
Ocean Blue OJSC Forwading,A range of fresh and processed marine products,667354.6174,Company,Rio Isla,OJSC,10
Ocean Emporium - AB Marine,Scallops,,Company,Puerto del Mar,AB,1
Ocean Emporium Company Fish,,5687.2567,Company,Puerto Sol,Co,4
Ocean Emporium LLC _,"Development, design and production of dated goods and stationery products, including wall calendars and planners",21966.6728,Company,Oceanus,Limited,1
Ocean Emporium Sp Line,,13336.6728,Company,Oceanus,Sp,1
Ocean Emporium Wakame Ltd Services,"Climate control products and systems consisting of heat exchangers, climate controls, compressors, and fluid transport systems; powertrain cooling systems; and interior products, including cockpit modules, instrument panels, door and console modules, and interior trim components",3760666.673,Company,Oceanus,Limited,1
Ocean Explorers Corporation Family,"Foundation, powder, blush, concealers, and bronzers; lip makeup products comprising lipstick, lip gloss, and lip liner; eye makeup products consisting of mascaras, eyeliners, eye shadows, and brow products; and nail color and nail care products, such as enamels, treatments, and cuticle preparations, as well as face and eye makeup removers",49190.7882,Company,Brindivaria,Co,1
Ocean Explorers Corporation Marine,Food preparations and other related products,14880.4449,Company,Marebak,Co,1
Ocean Explorers Pic Surfboard,,10246.6728,Company,Oceanus,PLC,13
Ocean Explorers S.A. de C.V. Transport,,,Company,Isliandor,S.A. de C.V.,3
Ocean Explorers Sagl Marine ecology,"Tuna, sword fish, bass, trout, and salmon, as well as offers shellfish, mollusks, crustaceans, sea vegetables, shrimp, lobster, squid, oysters, crabs, and clams, and other related seafood products",37572.2709,Company,Utoparadia,Sagl,3
Ocean Oasis A/S Family,,13646.6728,Company,Oceanus,A/S,1
Ocean Oasis BV Industrial,,14396.6728,Company,Oceanus,BV,1
Ocean Oasis BV Transport,"Miscellaneous ceramic, stone and clay products",16426.2744,Company,Marebak,BV,6
Ocean Oasis Ltd Brothers,,5407.0785,Company,Marebak,Limited,4
Ocean Oasis Ltd Marine life,Promotional products,9626.6728,Company,Oceanus,Limited,1
Ocean Oasis OJSC Transit,Iron and aluminium salts,,Company,Utoporiana,OJSC,2
Ocean Oasis S.A. de C.V. Transport,,16966.6728,Company,Oceanus,S.A. de C.V.,1
Ocean Observers and Incorporated Delivery,,,Company,Puerto del Mar,Inc,2
Ocean Observers Corporation Holdings,,6039.5975,Company,Nalakond,Co,3
Ocean Observers Corporation Overseas,,4936.6728,Company,Oceanus,Co,1
Ocean Observers Ges.m.b.H. Export,Seamless garmet products,22786.0371,Company,Marebak,Ges.m.b.H,3
Ocean Observers Marine mist,Transportation and other related services,39678.5423,Company,Puerto Sol,,25
Ocean Odyssey & Kga Transport,"Involved in manufacturing metal cutting machine tools (except handtools) and/or manufacturing metal forming machine tools (except handtools), such as punching, sheering, bending, forming, pressing, forging and die-casting machines",38766.6728,Company,Oceanus,Kga,1
Ocean Odyssey Charter Boat  CJSC Marine sanctuary,,,Company,Oceanus,CJSC,2
Ocean Odyssey Co Industrial,,7298.0545,Company,Coral Solis,Co,1
Ocean Odyssey Dockyard SE Shipping,Dairy and ethnic food products,33066.6728,Company,Oceanus,SE,1
Ocean Odyssey Pic Distribution,"Specialized in providing Trout and Coho Salmon farming, processing, and marketing services",8995.677,Company,Zawalinda,PLC,18
Ocean Odyssey S.p.A. Line,,,Company,Oceanus,S.p.A.,0
Ocean Outfitters Kga Marine,,6696.6728,Company,Oceanus,Kga,1
Ocean Outfitters LLC Marine ecology,,,Company,Kondanovia,Limited,1
Ocean Outfitters Marine conservation,,14036.6728,Company,Oceanus,,0
Ocean Outfitters Pic and Son's,,14496.6728,Company,Oceanus,Sons,0
Ocean Outfitters Sp Express,Fish and seafood products,4953.1347,Company,Marebak,Sp,3
Ocean Outlaws Inc Breakwater,,18566.6728,Company,Oceanus,Inc,1
Ocean Outlaws LC Cargo,,,Company,Faraluna,Limited,1
Ocean Outlaws Limited Liability Company,,8974.3342,Company,Isliandor,Limited,5
Ocean Outlaws Ltd. Corporation Oyster,,5066.6728,Company,Oceanus,Co,1
Ocean Outlaws Submarine CJSC Transportation,,,Company,Vesperanda,CJSC,0
Ocean Quest Charter Boat  Ltd. Corporation and Son's,,5391.3162,Company,Puerto Sol,Sons,2
Ocean Quest CJSC Import,,5526.6728,Company,Oceanus,CJSC,7
Ocean Quest Co Transport,,4749.7022,Company,Marebak,Co,3
Ocean Quest Limited Liability Company Investment,,13886.6728,Company,Oceanus,Limited,1
Ocean Quest Pic Transport,,,Company,Isliandor,PLC,2
Ocean Quest S.A. de C.V.,"Cooking oil, pure vegetable oil, double-fractionated palm olein, refined palm olein, refined palm oil, pure vegetable ghee, refined corn oil, refined sunflower oil, refined soyabean oil, refined rapeseed oil, pure coconut oil, stearine, palm fatty acid distillate, crude coconut oil, margarine, shortening, and specialty fat",46704.499,Company,Marebak,S.A. de C.V.,48
Ocean Quest Sagl Seagull,Wearing apparel and clothing accessories,103930.3559,Company,Marebak,Sagl,3
Ocean Quest Sagl Transit,,12246.6728,Company,Oceanus,Sagl,1
Ocean Quest Sp Harbor,,,Company,Isliandor,Sp,1
OceanFront Delights Abalone BV Brothers,,12373.4277,Company,Korvelonia,BV,8
OceanFront Delights AG Marine,,5746.0379,Company,Zawalinda,AG,3
OceanFront Delights Limited Liability Company Solutions,"Package, ornament and other printing goods",50917.4172,Company,Marebak,Limited,4
OceanFront Delights Motorboat LLC Marine,,47166.6728,Company,Oceanus,Limited,1
OceanFront Delights N.V. Transport,Shipping equipment and fishing tackle,,Company,Puerto del Mar,N.V.,2
OceanFront Delights Sagl Enterprises,"Offers Chilean Seabass (Dissostichus eleginoides) and by products including loins, tails, and cheeks",16210.6839,Company,Zawalinda,Sagl,2
OceanFront Foods Co Beach,,5204.3169,Company,Riodelsol,Co,3
OceanFront Foods GmbH Brothers,,,Company,Coralmarica,Ges.m.b.H,0
OceanFront Foods LC Marine conservation,Top-quality punching and forming tools for high-strength and maximum-strength structural parts that are used to process metal works for the automobile industry,,Company,Helixia,Limited,13
OceanFront Foods Limited Liability Company Marine life,Seafoods and other related products,17066.6728,Company,Oceanus,Limited,1
OceanFront Foods SRL Line,Flat steel,14201069.67,Company,Alverovia,SRL,1
OceanFront Foods ОАО Solutions,"Toothbrushes, including adult and children toothbrushes",153553.4421,Company,Marebak,ОАО,1
Oceanfront Oases - Ltd. Liability Co Marine life,"Specialised in commercial catching, rearing or taking a wide range of finfish, shellfish, or miscellaneous marine products from a natural habitat, such as catching of fish, eels, salmon, tuna, clams, crabs, lobsters, mussels, oysters, and shrimps; Offers fresh local seafood from several area boats to restaurants and retail customers at two locations in Saint Augustine, Florida",61266.6728,Company,Oceanus,Limited,1
Oceanfront Oases AB Merchants,,5555.4732,Company,Arreciviento,AB,2
Oceanfront Oases AS Overseas,Fusion technology lamellar graphite iron and nodular,16032.084,Company,Nalakond,A/S,1
Oceanfront Oases Company Express,,,Company,Oceanus,Co,0
Oceanfront Oases Fish AS United,,10792.2445,Company,Marebak,A/S,3
Oceanfront Oases Sailor BV Logistics,,,Company,Marebak,BV,0
Oceanfront Oases Salt spray S.p.A. Transport,"Specialises in finishing a wide range of carpets and rugs fabrics, as well as undertakes bleaching, dyeing, printing (roller, screen, flock, plisse), and other mechanical finishing, such as preshrinking, shrinking, sponging, calendering, mercerizing and napping",24666.6728,Company,Nalaloria,S.p.A.,3
Oceanfront Oases Sp Cruise ship,Steel components for the vehicle manufacturing industry,160283.8416,Company,Puerto Sol,Sp,4
Oceanfront Oases ОАО Sextant,Of products for the milling industry,17619.8636,Company,Brindivaria,ОАО,1
Oceanfront Oasis America N.V. Consulting,Fish and fish products,51409.3386,Company,Nalakond,N.V.,3
Oceanfront Oasis Barracuda ОАО Shipping,,,Company,Osterivaria,ОАО,0
Oceanfront Oasis Canal Ges.m.b.H. Marine sanctuary,Food and grocery products,8466.6728,Company,Oceanus,Ges.m.b.H,1
Oceanfront Oasis Company Green,Fish and seafood products,167229.6957,Company,Icarnia,Co,6
Oceanfront Oasis Ges.m.b.H. Holdings,Food products,23864.5653,Company,Marebak,Ges.m.b.H,4
Oceanfront Oasis GmbH & Co. KG Carriers,"Lotions and other skin care products, cosmetics, perfumes and toilet preparations, and other personal hygiene products",127069.0731,Company,Brindivaria,Ges.m.b.H,4
Oceanfront Oasis GmbH & Co. KG Carriers,,11036.6728,Company,Oceanus,Ges.m.b.H,4
Oceanfront Oasis S.A. de C.V.,,11486.6728,Company,Oceanus,S.A. de C.V.,0
Oceanfront Oasis Sashimi AB and Son's,"Palm based cooking oil, all purpose shortenings, soyabean, canola, corn, sunflower, coconut oil, vegetable ghee and milk fat for both consumer and industrial usage",123551.1223,Company,Solovarossa,Sons,1
OceanGem Flotsam GmbH & Co. KG Delivery,Glues and adhesives,,Company,Utoporiana,Ges.m.b.H,2
OceanGem Limited Liability Company Carriers,,11472.5842,Company,Kondanovia,Limited,1
Oceanic Blue - Incorporated Brothers,Finest frozen seafood,17066.6728,Company,Oceanus,Inc,3
Oceanic Blue _ Limited Liability Company United,,,Company,Isliandor,Limited,2
Oceanic Blue Canal Corporation Transport,,7691.577,Company,Solovarossa,Co,7
Oceanic Blue GmbH & Co. KG,"Importation and distribution of high quality Japanese and Asian specialty products, and the procurement of meat products from domestic suppliers and export to food-processing companies in Japan",46466.6728,Company,Oceanus,Ges.m.b.H,1
Oceanic Blue Ltd. Liability Co,,9696.6728,Company,Oceanus,Limited,1
Oceanic Blue Tidal flat Ltd. Corporation Solutions,,,Company,Coralmarica,Co,0
Oceanic Blue Tsunami S.A. de C.V. Distribution,,,Company,Oceanus,S.A. de C.V.,20
Oceanic Blue Tsunami S.A. de C.V. Distribution,,,Company,Oceanus,S.A. de C.V.,20
Oceanic Explorers Plc Salt spray,Internet Protocol based networking products and services,51561666.67,Company,Oceanus,PLC,3
Oceanic Explorers Sagl Chart,Specialized in the wholesale distribution of home furnishings and housewares,29072.2564,Company,Kondanovia,Sagl,1
Oceanic Explorers Sashimi Incorporated Marine,Sea food products,174901.0294,Company,Brindisola,Inc,4
Oceanic Explorers Tidal flat,,10846.6728,Company,Oceanus,,5
Oceanic Explorers Tom yum,,13696.6728,Company,Oceanus,,0
Oceanic Oasis Dry dock,Standard bags,33566.6728,Company,Oceanus,,1
Oceanic Oasis LC Solutions,Dairy products,4966.6728,Company,Oceanus,Limited,0
Oceanic Oasis Ltd. Liability Co,Fruits and vegetables,29552.3393,Company,Thessalandia,Limited,10
Oceanic Oasis NV Aquatic,"Processing, canning and wholesale distribution of fish and fish products",40227.3381,Company,Yggdrasonia,N.V.,5
Oceanic Oasis OJSC Consultants,"Fresh and frozen seafoods (wild and farm salmon and other BC seafood specialties, farmed king salmon, shrimp meat, groundfish, dungeness crab and other selected items)",36166.6728,Company,Coralmarica,OJSC,0
Oceanic Oceans A/S Marine,,258645.7655,Company,Utoporiana,A/S,4
Oceanic Oceans Incorporated Brothers,,,Company,Oceanus,Inc,1
Oceanic Oceans LLC Marine sanctuary,"Global air, specialising in beverage & BWS, temperature controlled cargo, project cargo, warehousing, custom clearance, land transport, and marine insurance services, as well as ocean freight services, including FCL/LCL and consolidation; Supplies chain and freight management professionals to provide day to day support for the management of shipments",77966.6728,Company,Oceanus,Limited,3
Oceanic Oceans Ltd. Liability Co Transport,,5586.6728,Company,Oceanus,Limited,1
Oceanic Oceans Marine life,,11806.6728,Company,Oceanus,,0
Oceanic Odyssey - S.p.A. Worldwide,,32366.6728,Company,Oceanus,S.p.A.,1
Oceanic Odyssey Corporation Export,,9457.8707,Company,Marebak,Co,3
Oceanic Odyssey GmbH & Co. KG,Industrial hard chrome plating and cylindrical grinding,12166.6728,Company,Oceanus,Ges.m.b.H,13
Oceanic Odyssey Limited Liability Company,,,Company,Oceanus,Limited,3
Oceanic Opportunities Co Holdings,,6468.2641,Company,Mawazam,Co,10
Oceanic Opportunities Dashi Corp Distribution,,5122.6824,Company,Nalakond,Co,3
Oceanic Opportunities Inc Marine conservation,,,Company,Coralmarica,Inc,0
Oceanic Opportunities World Oyj International,,,Company,Coralada,Oyj,1
Oceanic Oracle & LLC Logistics,,5156.6728,Company,Coralmarica,Limited,0
Oceanic Oracle Brine BV Logistics,,11026.6728,Company,Oceanus,BV,1
Oceanic Oracle Coast Corp Forwading,,,Company,Arreciviento,Co,0
Oceanic Oracle GmbH America,Food products,3488503.435,Company,Coralmarica,Ges.m.b.H,2
Oceanic Oracle Ltd. Liability Co _,"Encoders, motor feed-back systems, positioning drives, ultrasonic sensors, magnetic cylinder sensors, photoelectric switches, contrast and luminescence scanners, distance sensors, and position finders; Develops designs, manufactures and distributes encoders, motor feedback systems and format adjustment drives",2303505.517,Company,Utoporiana,Limited,4
Oceanic Oracle Plc Line,Funeral home and funeral services,55466.6728,Company,Oceanus,PLC,1
Oceanic Outfitters Estuary LC Worldwide,"Tuna, sword fish, bass, trout, and salmon, as well as offers shellfish, mollusks, crustaceans, sea vegetables, shrimp, lobster, squid, oysters, crabs, and clams, and other related seafood products",15538.7813,Company,Thessalandia,Limited,2
Oceanic Outfitters Incorporated Herring,,5616.6728,Company,Oceanus,Inc,0
Oceanic Outfitters NV Freight,,15666.6728,Company,Oceanus,N.V.,2
Oceanica Fish Ges.m.b.H. Carriers,Marine and terrestrial natural products,10413.5741,Company,Lumindoria,Ges.m.b.H,8
Oceanica SRL Marine biology,"Textiles, knitwear and raw materials",179952.5087,Company,Marebak,SRL,3
OceanicDelights Limited Liability Company Shipping,"Chilled and frozen seafood products for the catering, retail and industry sectors",36616.0053,Company,Brindisola,Limited,2
OceanicDelights Tidal flat Ges.m.b.H. United,,6946.6728,Company,Oceanus,Ges.m.b.H,1
OceanicHarvest GmbH & Co. KG Tide,Fresh and frozen seafood,14076.6728,Company,Oceanus,Ges.m.b.H,1
OceanicHarvest Ltd. Corporation Forwading,Precision hydraulic castings and mechanical products,16940.4107,Company,Marebak,Co,3
OceanicHarvest Ltd. Liability Co Family,Electricity,8237703.667,Company,Puerto Sol,Limited,1
