id,product_services,revenue_omu,type,country,company_type
Thomas Ltd,,,Beneficial Owner,ZH,Limited
Thomas Ltd,,,Beneficial Owner,ZH,Limited
Thomas Ltd,,,Beneficial Owner,ZH,Limited
Thomas Ltd,,,Beneficial Owner,ZH,Limited
Thomas Ltd,,,Beneficial Owner,ZH,Limited
Thomas Ltd,,,Company Contacts,ZH,Limited
Thomas PLC,,8699.8483,Company,ZH,PLC
Thomas PLC,"Airbags, seatbelts, steering wheels, passive safety electronics and active safety systems, such as radar, night vision and camera vision systems",,Company,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Beneficial Owner,ZH,PLC
Thomas PLC,,,Company Contacts,ZH,PLC
Thomas PLC,,,Company Contacts,ZH,PLC
Thomas S.A. de C.V. Logistics,"Crochet machines, twisting machines, spooler winders, rewinding machines, bobbin winders, air covering machines, intermingled machines, covering machines, lace samples, and length counters; Fancy yarns, elastic bands, upholstery fabrics, and curtain lace bands",15747.067,Company,Marebak,S.A. de C.V.
"Thomas, Acevedo and Chavez",,,Company,ZH,
"Thomas, Adams and Pace",,,Company Contacts,ZH,
"Thomas, Alexander and Ho",,,Beneficial Owner,ZH,
"Thomas, Alexander and Sandoval",,,Beneficial Owner,ZH,
"Thomas, Austin and Jones",,,Beneficial Owner,ZH,
"Thomas, Austin and Nelson",,,Company Contacts,ZH,
"Thomas, Barker and Solomon",,,Company Contacts,ZH,
"Thomas, Bell and Chavez",,,Beneficial Owner,ZH,
"Thomas, Berg and Perez",,,Company Contacts,ZH,
"Thomas, Black and Peterson",,,Company Contacts,ZH,
"Thomas, Castro and Martinez",,,Company Contacts,ZH,
"Thomas, Cook and Jackson",,,Beneficial Owner,ZH,
"Thomas, Cortez and Williams",,,Beneficial Owner,ZH,
"Thomas, Davis and Barnes",,,Beneficial Owner,ZH,
"Thomas, Davis and Newman",,,Company Contacts,ZH,
"Thomas, Diaz and Rice",,,Company Contacts,ZH,
"Thomas, Edwards and Johnson",,,Company Contacts,ZH,
"Thomas, Fowler and Robertson",,,Company Contacts,ZH,
"Thomas, Garcia and Charles",,,Beneficial Owner,ZH,
"Thomas, Green and Baldwin",,,Beneficial Owner,ZH,
"Thomas, Harris and Davis",,,Company Contacts,ZH,
"Thomas, Hudson and Lopez",,,Company Contacts,ZH,
"Thomas, Hunt and Simpson",,,Company Contacts,ZH,
"Thomas, Kline and Miller",,,Beneficial Owner,ZH,
"Thomas, Lewis and Larson",,12166.6728,Company,ZH,
"Thomas, Lopez and Peck",,,Beneficial Owner,ZH,
"Thomas, Mann and Gill",,,Beneficial Owner,ZH,
"Thomas, Martin and Palmer",,,Beneficial Owner,ZH,
"Thomas, Maxwell and Curry",,,Company Contacts,ZH,
"Thomas, Mccarthy and Mcneil",,,Beneficial Owner,ZH,
"Thomas, Mcguire and Taylor",,,Beneficial Owner,ZH,
"Thomas, Miller and Baker",,,Beneficial Owner,ZH,
"Thomas, Miranda and Cole",,,Company Contacts,ZH,
"Thomas, Murray and Wilson",Fish processing,19616214.23,Beneficial Owner,ZH,
"Thomas, Nichols and Johnson",,,Beneficial Owner,ZH,
"Thomas, Norris and Cook",,,Company Contacts,ZH,
"Thomas, Owen and Robinson",,,Beneficial Owner,ZH,
"Thomas, Park and Fernandez",,,Beneficial Owner,ZH,
"Thomas, Parker and Davis",,,Beneficial Owner,ZH,
"Thomas, Payne and Woodard",Seafood and other aquatic products,69195.0289,Company,ZH,
"Thomas, Peck and Wade",,,Beneficial Owner,ZH,
"Thomas, Stanley and Hodge",,,Beneficial Owner,ZH,
"Thomas, Stewart and Wolf",,,Beneficial Owner,ZH,
"Thomas, Thomas and Singh",,,Beneficial Owner,ZH,
"Thomas, Williams and Taylor",,,Beneficial Owner,ZH,
"Thomas, Willis and Lopez",,,Beneficial Owner,ZH,
"Thomas, Wyatt and James",,,Beneficial Owner,ZH,
Thomas-Benson,,,Beneficial Owner,ZH,
Thomas-Berry,,,Company Contacts,ZH,
Thomas-Chavez,,,Beneficial Owner,ZH,
Thomas-Daniel,,,Beneficial Owner,ZH,
Thomas-Davila,,,Company Contacts,ZH,
Thomas-Dawson,,,Company Contacts,ZH,
Thomas-Edwards,,,Company Contacts,ZH,
Thomas-Foster,,,Beneficial Owner,ZH,
Thomas-George,,,Company Contacts,ZH,
Thomas-Gomez,,,Beneficial Owner,ZH,
Thomas-Gonzales,,,Company Contacts,ZH,
Thomas-Guerra,,,Beneficial Owner,ZH,
Thomas-Hall,,,Beneficial Owner,ZH,
Thomas-Holden,,,Beneficial Owner,ZH,
Thomas-Holder,,8952.1771,Company,ZH,
Thomas-Jennings,,,Beneficial Owner,ZH,
Thomas-Johnson,,,Company Contacts,ZH,
Thomas-Kelley,,,Beneficial Owner,ZH,
Thomas-Kelley,,,Company Contacts,ZH,
Thomas-Kent,,6986.3202,Company,ZH,
Thomas-Knight,,,Beneficial Owner,ZH,
Thomas-Leblanc,,,Company Contacts,ZH,
Thomas-Lee,,,Company Contacts,ZH,
Thomas-Love,,,Beneficial Owner,ZH,
Thomas-Lyons,,,Beneficial Owner,ZH,
Thomas-Martinez,,,Beneficial Owner,ZH,
Thomas-Mayo,,,Beneficial Owner,ZH,
Thomas-Mayo,,,Company Contacts,ZH,
Thomas-Mccormick,,,Beneficial Owner,ZH,
Thomas-Mccormick,,,Company Contacts,ZH,
Thomas-Miller,,,Company,ZH,
Thomas-Miller,,,Beneficial Owner,ZH,
Thomas-Morales,,,Beneficial Owner,ZH,
Thomas-Morales,,,Company Contacts,ZH,
Thomas-Morris,,,Beneficial Owner,ZH,
Thomas-Mueller,,,Company Contacts,ZH,
Thomas-Nichols,,,Company Contacts,ZH,
Thomas-Pham,,,Beneficial Owner,ZH,
Thomas-Ramos,,,Company Contacts,ZH,
Thomas-Reed,,,Company,ZH,
Thomas-Steele,,,Beneficial Owner,ZH,
Thomas-Stevens,,,Beneficial Owner,ZH,
Thomas-Stevens,,,Company Contacts,ZH,
Thomas-Swanson,,,Beneficial Owner,ZH,
Thomas-Tucker,,,Beneficial Owner,ZH,
Thomas-Tyler,Fabricated metal products,,Company,ZH,
Thomas-Wright,,24918.3192,Company,ZH,
Thompson and Sons,,,Beneficial Owner,ZH,Sons
Thompson and Sons,,,Beneficial Owner,ZH,Sons
Thompson and Sons,,,Beneficial Owner,ZH,Sons
Thompson and Sons,,,Beneficial Owner,ZH,Sons
Thompson and Sons,,,Beneficial Owner,ZH,Sons
Thompson and Sons,,,Company Contacts,ZH,Sons
Thompson Group,,,Beneficial Owner,ZH,Group
Thompson Group,,,Beneficial Owner,ZH,Group
Thompson Group,,,Beneficial Owner,ZH,Group
Thompson Group,,,Beneficial Owner,ZH,Group
Thompson Group,,,Company Contacts,ZH,Group
Thompson Inc,Ball and roller bearings,38560.9183,Company,ZH,Inc
Thompson Inc,,,Company,ZH,Inc
Thompson Inc,,,Beneficial Owner,ZH,Inc
Thompson Inc,,,Beneficial Owner,ZH,Inc
Thompson Inc,,,Beneficial Owner,ZH,Inc
Thompson Inc,,,Beneficial Owner,ZH,Inc
Thompson Inc,,,Beneficial Owner,ZH,Inc
Thompson Inc,,,Company Contacts,ZH,Inc
Thompson Inc,,,Company Contacts,ZH,Inc
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Beneficial Owner,ZH,Limited
Thompson LLC,,,Company Contacts,ZH,Limited
Thompson LLC,,,Company Contacts,ZH,Limited
Thompson Ltd,,4778.6728,Company,ZH,Limited
Thompson Ltd,,,Company,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Beneficial Owner,ZH,Limited
Thompson Ltd,,,Company Contacts,ZH,Limited
Thompson Ltd,,,Company Contacts,ZH,Limited
Thompson Ltd,,,Company Contacts,ZH,Limited
Thompson Ltd,,,Company Contacts,ZH,Limited
Thompson PLC,,,Company,ZH,PLC
Thompson PLC,,,Beneficial Owner,ZH,PLC
Thompson PLC,,,Beneficial Owner,ZH,PLC
Thompson PLC,,,Beneficial Owner,ZH,PLC
Thompson PLC,,,Beneficial Owner,ZH,PLC
Thompson PLC,,,Beneficial Owner,ZH,PLC
Thompson PLC,,,Company Contacts,ZH,PLC
"Thompson, Atkins and Owens",,,Beneficial Owner,ZH,
"Thompson, Bell and Mccall",,,Company,ZH,
"Thompson, Brewer and Bates",Processing and preserving of fish and fish products,15453.7015,Company,ZH,
"Thompson, Brown and Miller",,,Beneficial Owner,ZH,
"Thompson, Castillo and Long",,,Company Contacts,ZH,
"Thompson, Davenport and Chang",,,Beneficial Owner,ZH,
"Thompson, Ellison and Miller",,,Beneficial Owner,ZH,
"Thompson, Hall and Cobb",,,Beneficial Owner,ZH,
"Thompson, Hanna and Yu",,,Company Contacts,ZH,
"Thompson, Hebert and Ramirez",,,Company Contacts,ZH,
"Thompson, Hodges and Parrish",,,Beneficial Owner,ZH,
"Thompson, Hunt and Lambert",,,Beneficial Owner,ZH,
"Thompson, James and Jones",,,Company Contacts,ZH,
"Thompson, Jenkins and Ray",,,Company Contacts,ZH,
"Thompson, Johnson and Cantu",,,Beneficial Owner,ZH,
"Thompson, Johnson and Lee",,,Beneficial Owner,ZH,
"Thompson, Jordan and Smith",,,Beneficial Owner,ZH,
"Thompson, Kelly and Spencer",,,Company Contacts,ZH,
"Thompson, King and Franklin",,,Beneficial Owner,ZH,
"Thompson, Le and Rogers",,,Company Contacts,ZH,
"Thompson, Macias and Watson",,,Company Contacts,ZH,
"Thompson, Martinez and Davis",,,Beneficial Owner,ZH,
"Thompson, Mendoza and Smith",,,Beneficial Owner,ZH,
"Thompson, Molina and Smith",,,Company,ZH,
"Thompson, Mueller and Poole",,,Beneficial Owner,ZH,
"Thompson, Oliver and Roberts",,,Beneficial Owner,ZH,
"Thompson, Parker and Lopez",,,Beneficial Owner,ZH,
"Thompson, Payne and Ellis",,,Beneficial Owner,ZH,
"Thompson, Pena and Gonzales",,,Beneficial Owner,ZH,
"Thompson, Pratt and Stanton",,,Company,ZH,
"Thompson, Ramirez and Powell",,,Company Contacts,ZH,
"Thompson, Sherman and Morrison",,,Company,ZH,
"Thompson, Smith and Davis","Branded performance apparel, footwear and accessories",,Company,ZH,
"Thompson, Snyder and Rogers",,,Company Contacts,ZH,
"Thompson, Stein and Bryan",,,Beneficial Owner,ZH,
"Thompson, Thomas and Medina",,,Beneficial Owner,ZH,
"Thompson, Wheeler and Thornton",,5364.9237,Company,ZH,
Thompson-Alvarez,,,Beneficial Owner,ZH,
Thompson-Armstrong,,,Company Contacts,ZH,
Thompson-Blanchard,,,Company Contacts,ZH,
Thompson-Brooks,,,Beneficial Owner,ZH,
Thompson-Burton,,,Beneficial Owner,ZH,
Thompson-Carlson,,,Beneficial Owner,ZH,
Thompson-Carrillo,,,Company Contacts,ZH,
Thompson-Clark,,,Company Contacts,ZH,
Thompson-Cook,,,Company Contacts,ZH,
Thompson-Day,,,Beneficial Owner,ZH,
Thompson-Evans,Hot melt adhesives,106491.4508,Company,ZH,
Thompson-Finley,,,Beneficial Owner,ZH,
Thompson-Freeman,,,Beneficial Owner,ZH,
Thompson-Fuentes,,5397.2728,Company,ZH,
Thompson-Harris,,,Beneficial Owner,ZH,
Thompson-Herman,,,Beneficial Owner,ZH,
Thompson-Hill,,,Company Contacts,ZH,
Thompson-Lester,,,Company Contacts,ZH,
Thompson-Maldonado,,,Beneficial Owner,ZH,
Thompson-Mcdowell,,,Beneficial Owner,ZH,
Thompson-Middleton,,,Company Contacts,ZH,
Thompson-Miranda,,,Company Contacts,ZH,
Thompson-Mitchell,,,Beneficial Owner,ZH,
Thompson-Mitchell,,,Beneficial Owner,ZH,
Thompson-Moore,,,Company,ZH,
Thompson-Nelson,,,Beneficial Owner,ZH,
Thompson-Ortiz,,,Beneficial Owner,ZH,
Thompson-Peterson,,,Beneficial Owner,ZH,
Thompson-Pineda,,,Company Contacts,ZH,
Thompson-Powell,"Ttilapia fillets, tilapia whole round, tilapia GS, vannamei shrimp, and seabass",42542.1555,Company,ZH,
Thompson-Quinn,,,Company Contacts,ZH,
Thompson-Ramos,,,Beneficial Owner,ZH,
Thompson-Ramsey,,,Beneficial Owner,ZH,
Thompson-Randall,,,Beneficial Owner,ZH,
Thompson-Richards,,,Beneficial Owner,ZH,
Thompson-Russell,,,Beneficial Owner,ZH,
Thompson-Solis,Fish and seafood products,58564.5501,Company,ZH,
Thompson-White,,,Company Contacts,ZH,
Thompson-Wiley,,,Company Contacts,ZH,
Thompson-Wilson,,,Beneficial Owner,ZH,
Thornton and Sons,,,Beneficial Owner,ZH,Sons
Thornton Ltd,,,Beneficial Owner,ZH,Limited
Thornton PLC,"Gloves and other related apparel accessories, such as handbags, belts, purses, wallets, and ties",20144.5531,Company,ZH,PLC
"Thornton, Gates and Shah",,,Company Contacts,ZH,
"Thornton, Jones and Gordon",,,Company,ZH,
"Thornton, Pope and Vang",,,Beneficial Owner,ZH,
"Thornton, Richardson and Marshall",,,Beneficial Owner,ZH,
Thornton-Brown,,,Company,ZH,
Thornton-Chase,,,Company Contacts,ZH,
Thornton-Guerrero,,,Company,ZH,
Thornton-Taylor,,6516.6728,Company,ZH,
Thornton-Ward,,,Company Contacts,ZH,
Thornton-Young,Cast iron and steel products,31366.6728,Company,ZH,
Thundwa Anchor Incorporated Marine ecology,,,Company,Isliandor,Inc
Thundwa Jetsam Corporation Investment,,4736.6728,Company,Oceanus,Co
Tiao piao  AS Import,"Conveyor and power transmission belting products, gears, and motors",,Company,Kethilim,A/S
Tiao piao  BV Marine conservation,,5016.6728,Company,Oceanus,BV
Tiao piao  Limited Liability Company,"Preparation and packaging seafoods (Gathering and canning seafood, smoking, salting, and drying seafood, eviscerating fresh fish by removing heads, fins, scales, bones, and entrails, shucking and packing fresh shellfish, processing marine fats and oils and freezing seafood)",18639.5452,Company,Oceanus,Limited
Tiao piao  Ltd and,"Snack Foods, global marketing strategies, Global Marketing, food manufacturing, processing, and distribution, processing solutions, spraying solutions, distribution solutions, seasoning solutions, weighing solutions, metal detection solutions, verification solutions, packaging solutions, promotional solutions, controls & integration, Rotary continuous motion source: freelance researcher",19666.6728,Company,Oceanus,Limited
Tiao piao  Ltd. Corporation,"Project logistics and consulting, worldwide container services, break bulk cargo shipment, chartering, crosstrades, multimodal transport solutions, storage, cargo handling, crating and transport insurance",84766.6728,Company,Oceanus,Co
Tiao piao  Ltd. Liability Co,Focuses on producing a wide variety of fresh and frozen seafood products to its customers throughout the United States,33366.6728,Company,Oceanus,Limited
Tiao piao  Ltd. Liability Co,,12326.6728,Company,Oceanus,Limited
Tiao piao  Sagl Services,,,Company,Oceanus,Sagl
Tiao piao  SE Investment,,5106.6728,Company,Oceanus,SE
TidalTaste Tidepool Ltd. Liability Co Carriers,"Meat and animal by-products (chicken, turkey, and beef products)",420025.7698,Company,Coralada,Limited
Tide Turners A/S Delivery,"Fresh and frozen Alaska pollock, pcod/acod, hake, frozen arrowtooth flounder, halibut, chum salmon fillet and red fish, among others",14398.6153,Company,Marebak,A/S
Tide Turners Corp Rybachit,,,Company,Marebak,Co
Tide Turners Limited Liability Company United,,11506.6728,Company,Oceanus,Limited
Tide Turners Marine sanctuary Marine life,,22266.6728,Company,Oceanus,
Tide Turners S.A. de C.V. Marine,"Skin care, cosmetics, fine foods, vitamins, and other related products",685354.299,Company,Rio Isla,S.A. de C.V.
TideTable Compass Kga Marine,,6831.1749,Company,Zawalinda,Kga
TideTable GmbH & Co. KG Marine ecology,,10583.9657,Company,Marebak,Ges.m.b.H
TideTable SRL Marine sanctuary,"Solvent-based adhesives, reactive, and water-based systems",161982.4748,Company,Utoporiana,SRL
TideTracker Limited Liability Company Consultants,"Grocery products (Canned and frozen foods, milk, fresh fruits and vegetables, fresh and prepared meats, fish, poultry and poultry products); Other household products (alcohol, household cleaning products, medicine, and clothes)",35775.539,Company,Rio Isla,Limited
TideTracker Trout Incorporated Solutions,"Power transmission, nylon core, drive, plastic, antimicrobial conveyor, woven, folder gluer and feeder, pull down, postal feeder, sausage, pick-off, engineered, vacuum, cooling, de-boning, and timing belts",,Company,Kethilim,Inc
TideTurner Tidepool Co Enterprises,,33526.7005,Company,Zawalinda,Co
Todd and Sons,,8071.7519,Company,ZH,Sons
Todd and Sons,,,Beneficial Owner,ZH,Sons
Todd Inc,,,Beneficial Owner,ZH,Inc
Todd LLC,,,Beneficial Owner,ZH,Limited
"Todd, Anderson and Johnson",,,Beneficial Owner,ZH,
"Todd, Forbes and Bailey",,,Company Contacts,ZH,
"Todd, Kennedy and Robinson",,,Beneficial Owner,ZH,
"Todd, Miller and Martinez",,,Beneficial Owner,ZH,
Todd-Flores,,,Company Contacts,ZH,
Todd-Mason,,,Beneficial Owner,ZH,
Todd-Stewart,,,Company Contacts,ZH,
Todd-Vazquez,,,Beneficial Owner,ZH,
Torres and Sons,,,Beneficial Owner,ZH,Sons
Torres Group,,,Beneficial Owner,ZH,Group
Torres Group,,,Company Contacts,ZH,Group
Torres Group,,,Company Contacts,ZH,Group
Torres Inc,,,Company,ZH,Inc
Torres Inc,,,Company Contacts,ZH,Inc
Torres LLC,,,Beneficial Owner,ZH,Limited
Torres LLC,,,Beneficial Owner,ZH,Limited
Torres LLC,,,Beneficial Owner,ZH,Limited
Torres LLC,,,Beneficial Owner,ZH,Limited
Torres LLC,,,Beneficial Owner,ZH,Limited
Torres LLC,,,Company Contacts,ZH,Limited
Torres LLC,,,Company Contacts,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Beneficial Owner,ZH,Limited
Torres Ltd,,,Company Contacts,ZH,Limited
Torres Ltd,,,Company Contacts,ZH,Limited
Torres PLC,,,Beneficial Owner,ZH,PLC
Torres PLC,,,Beneficial Owner,ZH,PLC
Torres PLC,,,Beneficial Owner,ZH,PLC
Torres PLC,,,Company Contacts,ZH,PLC
Torres PLC,,,Company Contacts,ZH,PLC
"Torres, Adams and Roth",,,Company Contacts,ZH,
"Torres, Adkins and Brooks",,,Company Contacts,ZH,
"Torres, Bell and Estes",,,Company Contacts,ZH,
"Torres, Cruz and Brown",,4946.6728,Company,ZH,
"Torres, Diaz and Ross",,,Company Contacts,ZH,
"Torres, Griffin and Carpenter",,,Beneficial Owner,ZH,
"Torres, Hughes and Baird",,,Beneficial Owner,ZH,
"Torres, Jenkins and Patel",,,Company Contacts,ZH,
"Torres, Johnson and Martin",,,Beneficial Owner,ZH,
"Torres, Jones and Thomas",,,Beneficial Owner,ZH,
"Torres, Knight and Alexander",,,Beneficial Owner,ZH,
"Torres, Koch and Jackson",,,Company Contacts,ZH,
"Torres, Long and Walker",,,Beneficial Owner,ZH,
"Torres, Lopez and Schmidt",,,Beneficial Owner,ZH,
"Torres, Lyons and Dillon",,,Company Contacts,ZH,
"Torres, Mann and Phillips",,,Beneficial Owner,ZH,
"Torres, Mcdaniel and Lewis",,,Beneficial Owner,ZH,
"Torres, Perkins and Bradford",,,Beneficial Owner,ZH,
"Torres, Price and Roy",,6756.9424,Company,ZH,
"Torres, Rowe and Reyes",,,Beneficial Owner,ZH,
"Torres, Smith and Fisher",,,Company Contacts,ZH,
"Torres, Stark and Arellano",,,Company Contacts,ZH,
"Torres, Taylor and Hunt",,5636.6728,Company,ZH,
"Torres, Terry and Cross",,,Beneficial Owner,ZH,
"Torres, Torres and Johnson","Manufacture and distribution of frozen food and sauce brands; products include light and dark soy sauces, convenience sauces, sesame oil, oyster sauces, marinades, dim sums, rice noodle rolls, water dumplings/wonton, ready meals, seasonings, and fried products",,Company,ZH,
"Torres, Vazquez and Johnson",,,Company Contacts,ZH,
Torres-Beard,"Offers handy and heavy glue guns which include regular, professional, mini, heavy duty, industrial, and digital temperature glue gun",,Company,ZH,
Torres-Brooks,"Fish and fish products (fresh and frozen seafood and other aquatic products, and canned and cured fish and seafood)",,Company,ZH,
Torres-Cobb,,,Company Contacts,ZH,
Torres-Cole,,,Beneficial Owner,ZH,
Torres-Douglas,,,Beneficial Owner,ZH,
Torres-Duncan,,6336.6728,Company,ZH,
Torres-Garcia,,,Beneficial Owner,ZH,
Torres-Gonzalez,,,Company,ZH,
