name,tot_company,tot_revenue
Zachary Ward,1,280440.9209
James Tucker,2,280440.9209
Steven Martin,2,280440.9209
Tammy Stuart,1,280440.9209
Susan Henson,1,280440.9209
Margaret Freeman,1,280440.9209
Mrs. Donna Williams,1,280440.9209
Susan Davis,1,280440.9209
Phillip Hughes MD,1,280440.9209
George Carter,1,280440.9209
Terry Weaver,1,0
Paul Steele,1,9169.3925
Elizabeth Pearson,1,6657.4277
Tina Cole,1,0
Teresa Mclaughlin,1,0
Richard Bartlett,1,6316.6728
Jill Thornton,1,0
Angel Graves,1,6666.6728
Mrs. Monica Mccarty,1,5145.9456
Jeffery Burch,1,0
Michelle Ramos,1,10044.1479
Leslie Frye,1,10044.1479
Raven Costa,1,10044.1479
Diana Wilson MD,1,10044.1479
Mark Cline,1,10044.1479
Christina Porter,1,0
Douglas Jordan,1,18766.6728
Robert Brown,2,8166.586333
Haley Gutierrez,1,0
Joel Jackson,1,6270.8341
Christine Davis MD,1,6270.8341
Cassandra Garner,1,0
Heather Holmes,1,0
James Meyer,2,6270.8341
Lori Nicholson,2,0
Jessica Schaefer,1,6270.8341
Daniel Williams,1,6270.8341
Preston Alexander,1,6270.8341
Amanda Dennis,1,0
Autumn Gray,1,0
Dana Johnson,1,0
Christopher Prince,1,0
Phillip Salinas,1,20599.7764
David Mendez,1,0
Stephanie Peterson,1,0
Robin Clarke,1,0
Tracy Ortega,1,23766.6728
Jeremiah Powell,1,0
Mary Rivera,1,0
Angela Mcguire,1,0
Kenneth Hughes,1,0
Deborah Hawkins,1,0
Mitchell Snyder,1,0
Justin Kaufman,1,0
Kurt Wilkinson,1,0
Alexis Knight,1,0
Steven Carlson,1,0
Traci Berry,1,0
Kyle Mathis,1,3587.3806
Alexandra Salinas,1,3587.3806
Curtis Rubio,1,0
Brian Lozano,1,9436.6728
Katherine Moreno,2,8756.6728
Stephanie Sims,1,18714.3934
John Frey,1,2836.45604
Melissa Carey,2,2836.45604
Joseph Jackson,1,2836.45604
Joseph Berry,1,2836.45604
Robert Lawson,1,0
Ronald Reeves,1,0
Megan Roth,1,0
Alexis Patton,1,0
Levi Richards,1,0
Sheryl Gonzalez,1,0
Margaret Combs,1,0
Scott Rivera,1,0
Chase Harmon,1,0
Ashley Grimes,1,0
Clifford Kelley,1,1560.460367
Ryan Mcgrath,1,1560.460367
Justin Yoder,1,0
Sharon White,1,0
Ian Campbell,1,5659.4421
Mrs. Christina Ayers,1,0
Ebony West,1,0
Amber Castillo,1,0
Amanda Taylor,1,0
Elijah Morrow,1,0
Frances Miller,1,0
Peter Davies,1,0
James Espinoza,1,16566.6728
Jessica Green,1,2274.1237
Janice Fowler,1,2274.1237
Nicole Jordan,1,2274.1237
Renee Cobb,1,0
Aaron Caldwell,1,45966.6728
Rebecca White,2,5586.6728
Emma Roberts,1,34166.6728
Micheal Perez,1,0
Kenneth Ortega,1,0
Judith Newman,1,3367.4579
Barbara Mitchell,2,12208.39616
Doris Flores,1,0
Michelle Bailey,1,15228.8904
Wayne Barton,1,15228.8904
Stephanie Adams,1,0
Jennifer Hale,2,2654.445189
David Allison,2,4736.6728
James Terry,1,69302.1096
Andrew Lopez,1,9196.6728
Andrew Parrish,2,0
Ryan Barnes,4,16760.44715
Ellen Davis,2,0
Cynthia Alexander,2,0
Brian Peck,2,0
Renee King,2,0
Bryan Holland,3,0
Billy Jones,2,0
Penny Smith,2,0
Dr. Brandy Jones,1,31390.1494
Emily Chang,1,0
John Sullivan,1,26756.27713
Virginia Warren,1,26756.27713
Janet Conway,1,0
Sean Reed,1,11736.6728
Anne Hunt DDS,1,8059.2265
Steven Chen,1,0
Erin Chase,2,11506.6728
Douglas Moss,1,2997.3698
Jose Miller,2,2997.3698
Donald Cabrera DVM,1,0
Beverly Gutierrez,1,6840.6326
Jared Mcdaniel,1,0
Timothy Harvey,2,142666.6728
James Sosa,2,0
Timothy Allen,2,5106.6728
Robert Soto,1,0
Diane Brown,1,4185.35475
Amy Collins,1,4185.35475
Christopher Rice,1,0
Susan Vaughan,1,15013.65535
Emily Jordan,1,14262.3365
Jonathon Miller,1,14262.3365
Katherine Fischer,1,0
Jose Howell,1,0
Daniel Webb,1,0
Mr. Robert Goodman,1,0
Mark Nguyen,1,0
Joan Yates,1,11244.4185
Ashley Stevens,1,25866.6728
Jamie Cordova,1,0
Frank Harris,1,8269.2379
Nicolas Howard,1,2971.92115
Carolyn Anderson,1,2971.92115
Joann Martin,1,0
David Berry,1,1090627.028
Laura Bowman,1,46633.3364
Alexandra Lowe,1,46633.3364
Troy Wagner,1,6666.6728
Sandra Ruiz,1,0
Robert Stevenson,1,0
Larry Powell,1,18166.6728
David Russo,1,4946.6728
Donald Small,1,91566.6728
Mr. William Grant,1,8906.6728
James Vaughn,1,4736.6728
Taylor Mitchell,1,63402.7402
Brian Fox,2,1874.074756
Ronnie Greene,2,1874.074756
Kaitlyn Cook,2,1874.074756
Eric Newman,2,1874.074756
Anthony Baker,2,1874.074756
Steve Foster,2,1874.074756
Brittany Ingram,2,0
Larry Jones,2,18137.06201
Manuel Walker,1,1373.71176
Ryan Hahn,1,1373.71176
Justin Buckley,1,1373.71176
Laura Ellis,2,10862.33462
Mark Wood,1,0
Michael Reid,2,71664.53661
Julie Moore,1,0
Tyrone Alexander,1,0
Courtney Leonard MD,2,0
Nichole Tran,1,0
Bruce Martinez,1,0
Christine Camacho,1,0
Paige Barnett,1,0
David Webb,1,0
Jennifer Medina,2,14766.6728
Robert Wilson DVM,1,1372259.378
Scott Jones,3,1372259.378
Juan Gallegos,1,1291.66845
Jacob Allen,1,0
Debra Thomas,1,1291.66845
Tanner Sharp,1,1291.66845
Tara Olson,1,1291.66845
Scott Soto,1,7227.29835
Tanya Obrien,1,7227.29835
Kenneth Hall,1,0
Steven Moses,1,0
Sandra Valdez,1,10333.3364
Mr. Michael Gonzalez,1,10333.3364
William Stewart,1,5386.6728
Jason Osborne,1,7218.7702
Dan Mullins,1,34971767.88
Amanda Grimes,1,14626.6728
Vanessa Case,1,0
Pamela White,3,20120.93545
Haley Jensen,3,20120.93545
Crystal Price,3,20120.93545
Maria Martin,3,20120.93545
Sheena Alvarado,3,20120.93545
Robert Ibarra,3,20120.93545
Henry Oliver,3,0
Margaret Zimmerman,1,14632.0269
Lisa Carr,2,0
Gary Anderson,1,7273.096233
Katrina Howard,1,7273.096233
Adam Hopkins,1,7273.096233
Yolanda Alexander,1,0
Tanya Eaton,1,11192.09933
Kenneth Trevino,1,11192.09933
Katherine Cameron,1,11192.09933
Carla Ramirez,1,11192.09933
Robert Fisher,1,0
Cynthia Flores,1,0
Christy Adkins,1,0
Carolyn Jones,1,0
Gregory Alexander,1,0
David Flores,3,14966.6728
Angela Pineda,1,2654.99395
Linda Weaver,1,2654.99395
Christine Weber,1,25366.6728
Kenneth Sanders,1,20060.8333
Samuel Warner,1,0
Curtis Solis,1,0
Dustin Hunter,1,0
Donald Ritter,1,0
Kathy Baldwin,1,0
Richard Villegas,1,2830.74265
Brandy Black,1,2830.74265
Lance Mendoza,1,0
Scott Romero,2,16966.6728
Miguel Watts,1,21066.6728
Andre Myers,1,9505.72835
Blake Howell,1,9505.72835
Brian York,1,0
Virginia Dean,1,17942.5408
Mario Perez,1,0
Abigail Brown,1,1196.594729
Tamara Fields,1,1196.594729
Cathy Jones,1,1196.594729
Carrie Nguyen,1,1196.594729
Heather Mack,1,1196.594729
Robert Rubio,1,1196.594729
Brian Pierce,2,1196.594729
Tina Martinez,1,1196.594729
Sheila Carter,1,1196.594729
Tracy Berry,1,1196.594729
Katherine Jackson,1,1196.594729
Kirk Hernandez,1,1196.594729
Christina Robinson,2,6962.859179
Daniel Grimes,1,1196.594729
Michael Marquez,1,1196.594729
Jackie Graham,1,0
Francisco Gay,1,2380143.019
Sherry Burns,1,2380143.019
Ronald Garcia,2,2597.621491
Christopher Walker,3,1702.224267
Lance Gonzales,1,0
Caitlin Andersen,1,7407.8839
Mrs. Margaret Chavez,1,6094773.423
Frederick Francis,1,0
Andrew Acosta,1,0
Andrea Shepard,1,0
Courtney Wilson,2,0
Matthew Hayes,1,0
Amanda Lang,1,0
Timothy Warren,1,0
John Vasquez,1,0
Diana Hicks,1,0
Courtney Ford,1,0
Michael Rojas,1,0
Joseph Bryant,1,0
Antonio Fry,1,0
David Adams,1,0
Ryan Braun,1,0
Luis Garcia,1,0
Keith Henderson,1,0
Crystal Davis,1,0
Lindsay Jones,1,0
Heather Simpson DVM,1,0
Sierra Bowen,1,0
Samuel Anderson,1,0
Diane Mccarthy,1,0
Angela Parker,2,0
Jacob Woods,1,0
Marvin Torres,1,0
Timothy Arnold,1,0
Barbara Evans,1,0
Ricky Glover,1,0
Virginia Garrett,1,0
Rhonda Downs,1,0
David Young,1,4049.0693
Joseph Barber,1,4049.0693
Francis Ferguson,1,0
Dawn Glass,1,0
Mr. Jason Hernandez,1,0
Zachary Ramsey PhD,1,0
Steve Bryant,1,8398.129933
Zachary Gutierrez,1,8398.129933
Mark Chavez,1,8398.129933
Kelly Moody,1,0
Carolyn Galvan,1,1031483.513
Thomas Peck,1,1031483.513
Andrew Espinoza,1,1031483.513
Paul Blanchard,1,1031483.513
Mercedes Carpenter,1,0
Dana Bennett,1,0
Christopher Mckee,1,4926.6728
Katherine Robinson,1,0
Kara Larson,1,2217.067178
Jonathan Fitzgerald,1,2217.067178
Joshua Washington,1,2217.067178
Ashley Morrison,1,2217.067178
Brandon Chapman,1,2217.067178
Valerie Barrett,1,2217.067178
Angel Waters,1,2217.067178
Tina Kidd MD,1,2217.067178
Ashley Kerr,1,2217.067178
Danielle Mccarthy,1,0
Joseph Elliott,1,949.2487
James Kirk,1,949.2487
Rachel Shields,1,949.2487
Casey Klein,1,949.2487
Charles Young,2,949.2487
Danielle Huynh,1,0
Sheila Thomas,1,188401.3429
Stephanie Cisneros,1,6337.4043
Thomas Sawyer,1,6337.4043
James Morgan,2,0
Jacob Alexander,1,0
Melissa Dalton,1,0
Alvin Olson,1,0
Lisa Hill,1,0
Blake Stewart MD,1,123939.5551
Frank Kennedy,1,4975.5285
Jacqueline Sanchez,1,7707.39264
John Shea,1,7707.39264
Kimberly Medina,1,0
Larry Barnes,1,17466.6728
Jason Hopkins III,1,41460.07425
Anthony Reed,1,41460.07425
Kendra Boyer,1,41460.07425
Miguel Smith,1,0
Jordan Bates,1,31168.0985
Melissa Mcdonald,1,0
Evelyn Clark,1,7403.798625
Mrs. Erica Lee,1,7403.798625
Kelli Benson,1,7403.798625
Matthew Villegas,1,0
Michael Burch,1,9231.0323
Franklin Hayden PhD,1,0
Cynthia Estrada,1,2538.890933
Albert Bentley,1,2538.890933
Daniel Blake,1,42539.5494
Megan Newton,1,158666.6728
Jacqueline Reed,2,2926.166364
Taylor Bennett,1,2926.166364
Samantha Castillo,1,2926.166364
Derek Robinson,1,2926.166364
Shelby Evans,1,2926.166364
Dylan Faulkner,1,2926.166364
Carol Mcconnell,1,2926.166364
Robert Martin,2,194462.3588
Jerry Anderson,1,2926.166364
Amanda Graham DDS,1,2926.166364
Kenneth Parker,1,2926.166364
James Davidson,2,2926.166364
Kelly Massey,1,2926.166364
Edward Robinson,1,2926.166364
Craig Rodriguez,1,2926.166364
Leslie Carroll,1,2926.166364
Beth Martin,1,2926.166364
Nicole Mccann,1,2926.166364
Jessica Clark,1,2926.166364
Douglas Miller,1,2926.166364
William Little,1,0
Debra Fletcher,1,2333.3364
Juan Ortiz,1,2333.3364
Shawn Richardson,1,0
Brenda Henson,1,1205867.719
Mark Jordan,3,6004.93775
Grace Benton,1,6004.93775
Nicole Reeves,1,0
Dr. Tiffany Rush,1,6870.3014
Caitlin Lawson,1,6870.3014
Hector Thompson,1,0
Melinda Smith,1,14016.6728
Alexis Pham,1,0
Amanda Gray,1,0
Jeffery Fox,1,0
Ryan Perry,1,2654.64065
Dale Jones,1,2654.64065
Kristina Doyle,1,0
Aaron Fry,1,0
Cassandra Medina,1,0
Elizabeth Allen,2,730.0728857
Andrew Barnett,2,730.0728857
Sarah Wilson,2,730.0728857
Michael Robles,3,3533.356586
John White,2,730.0728857
Jennifer Anderson,5,730.0728857
Jason Willis,2,730.0728857
Julia Singleton,2,0
Dennis Turner,1,0
Jared Golden,1,0
Meagan Gould,1,0
Daniel Malone,1,0
Linda Hernandez,1,0
Carol Malone,1,16182.3527
Rodney Welch,1,16182.3527
Eileen Reed,1,16182.3527
Devon Coleman,1,16182.3527
Christopher Orr,1,0
James Snyder,1,63843.05808
Oscar Warren,1,63843.05808
Kevin Tate,1,63843.05808
Ryan Adams,1,63843.05808
Chad Phillips,1,0
Lisa Costa,1,97490.3796
Sarah Miller,1,21468.0417
Robert Macdonald,1,21468.0417
Renee Mccarty,1,0
Sarah Owens,1,0
Geoffrey Maldonado,1,0
Patrick Glenn,1,0
Amy Sheppard,1,0
Anthony Noble,1,0
Devin Thompson,1,0
Heather Mcneil,1,0
Richard Howard,2,0
Jonathan Allen,1,0
Ronald Carson,1,0
Carlos Harper,1,0
Carlos Woods,1,0
Kim Cole,1,0
Toni Carter,1,0
Kimberly Greer,1,0
Gina Jimenez,1,0
Andres Key,1,0
Steve Jefferson,1,0
Russell Day,1,0
Richard Zhang,1,0
Brett Brennan,1,0
Patricia Morris,1,0
Janice May,1,0
Madison Knox,1,0
Brian Gordon,1,0
Alison Hensley,1,0
Robert Nguyen,1,0
Brian Ruiz,1,9616.6728
Robert Wells,2,5196.6728
Bryan Brown,1,23261.75502
Faith Hubbard,1,23261.75502
Justin Jenkins,1,23261.75502
Charles Burch,1,0
Melissa Martinez,1,0
Terry Garrett,2,62466.6728
Lucas Meyer,1,0
Abigail Oconnell,1,22513.7224
Kimberly Hall,1,22513.7224
Barry Cox,1,0
Michael Hall,3,21866.6728
Summer Fischer,1,2093.80555
Dr. Christina Patrick,1,0
Wesley Williams,1,2093.80555
Tasha Taylor,1,2093.80555
Zachary Peters,1,0
Brandon Rose,1,9983.3364
Rose Mccall,1,9983.3364
Autumn Trujillo,1,0
Jeffrey Mcclure,1,7197.383764
William Holmes,1,7197.383764
Sean Pham,1,7197.383764
Caitlin Martin,1,7197.383764
Robert Roberson,1,7197.383764
Jennifer Gallegos,1,7197.383764
Hayley Delacruz,1,7197.383764
Kyle Adams,1,7197.383764
Andrea Reeves,1,7197.383764
Teresa Case,1,7197.383764
Sherri Garner,1,0
Jessica Garner,1,4719.3133
Christopher Lewis,1,4776.6728
Sean Flores,1,74432.6502
Sarah Hall,2,112666.6728
Susan Reynolds,1,0
Erica Haynes,1,0
Steven Krause,1,0
Amber Cook,1,0
Jodi Smith,1,0
Mrs. Maureen Mccarthy,1,14265.7143
Gerald Cole,1,14265.7143
Curtis Carson,1,14265.7143
Renee Mueller,1,14265.7143
Emma Kennedy,1,0
Jennifer Brewer,1,0
Peter Barnes,1,0
Gabriel Santana,1,0
Kevin Chan,1,1137185.433
Willie Harris,1,4736.6728
Timothy Huffman,1,220116.0001
Tracy Chang,1,1663.93456
Michael Proctor,2,1663.93456
Brittany Chapman,1,1663.93456
Andrew Summers MD,1,1663.93456
Lori Lewis,1,1663.93456
Jerome Thomas,1,0
Mary Foster,1,0
Alison Shaffer,2,38666.6728
Russell Villegas,1,4796.6728
Michael Burke,1,3853.0292
Scott Vega,1,3853.0292
Jason Butler,1,0
Anita Walton,2,194631.9812
Anthony David,2,194631.9812
Tammy Keller,2,0
Vanessa Burch,1,102683.6718
Melissa Burke,1,736.6675429
Jeffrey Harmon,1,736.6675429
Beth Benjamin,1,736.6675429
Kevin Stewart,1,736.6675429
Elizabeth House PhD,1,736.6675429
Alyssa Jacobs,1,0
Corey Fields,1,11993.9897
Thomas Evans,1,27766.6728
Joseph Coleman,1,0
Nathaniel Blake,1,4482.9546
Angela Carlson,2,18879.6274
Lance Spencer,1,0
Cindy Bartlett,1,4667.3775
Kenneth Hoover,1,0
Aaron Watts,1,0
Anne Bell,1,0
Mason Rodriguez,1,0
Paul Vasquez,1,936.04552
Kathy Henderson,1,936.04552
Jackie Schmidt,1,936.04552
Timothy Walker,1,936.04552
Mary Schmidt,1,6123.3364
Troy Harris,1,53066.6728
Linda Warren,1,0
Sierra Martin,1,0
Kevin Parker,1,0
Keith Flores,1,0
Sharon Mercado,1,0
Breanna Rogers,1,0
Jacqueline Ramirez,1,0
Jessica Cohen,1,0
Stephanie Clark,1,0
Dwayne Kent,1,0
Donna Lester,1,0
Denise Leonard,1,0
Earl Odonnell,1,0
Joshua Turner,1,0
Lindsey Harper,1,0
Michelle Perez,1,0
Joseph Mayer,1,0
Elizabeth Cole,1,0
Jonathan Holland,1,0
Zachary Griffin,1,0
Deborah Ray,1,0
Donald Mcconnell,1,0
Stacy Diaz,1,0
Amanda Chapman,1,0
Isaac Parker,1,0
Ryan Franklin,2,8642.122939
Dennis Smith,1,0
Gregory Pham,1,0
Jeffrey Evans,2,0
Andrea Ryan,1,0
Jessica Flores DVM,1,0
Marie Johnson,1,0
Antonio Thomas,1,0
Brian Jordan,1,0
Mrs. Rachel Beck,1,0
Steven Davis,1,0
Donald Price,1,0
Steven Moyer,1,0
Kelly Garcia,1,0
Jason Casey,1,0
Marissa Chavez,1,0
Lauren Ellis,1,0
George Lane,1,0
Latasha Rodriguez,1,0
Joanna Lewis,1,0
Kevin Tran,1,4328.67885
Denise Washington,1,4328.67885
Mark Anderson,2,108666.6728
Jessica Robinson MD,1,0
Michelle Robinson,1,0
Cassandra Burgess,1,0
Jeremy Kerr,1,5096.6728
Nathan Williams Jr.,1,0
Selena Swanson,1,71266.6728
Angela Burns,1,10336.6728
Andrew Montgomery,1,4049.96515
Jeremy Jimenez,1,4049.96515
Sierra Smith,1,0
Juan Wright,1,19066.6728
Dawn Foster,1,18366.6728
Evan Randall,1,0
Ashley Lee,3,776.66728
Leonard Murphy,1,0
Martha Mcgee,1,0
Betty Wilson,1,0
Cathy Lee,3,8840.938261
Samuel Villarreal,1,0
Carrie Fitzgerald,1,0
Jordan Shah,1,2335.93785
Brandon Smith,2,45566.6728
Laura Fry,1,32796.8208
William Mueller,1,32796.8208
Dawn Adkins,1,32796.8208
William Gallagher,1,32796.8208
Derek Ross,1,32796.8208
Danielle Harris,2,776.66728
Crystal Moore,1,13393.7527
Laura Shannon,1,2650.344367
Daniel Kennedy,1,2650.344367
Nancy Richardson,1,2650.344367
Jesse Dean,1,0
Jack Miller,1,3269.1682
Connor Baker DDS,1,3269.1682
Chase Allen,1,3269.1682
James Robertson,1,3269.1682
Veronica Berry,1,0
Holly Moore,1,11483.3364
Jennifer Everett,1,3732.5975
Cheryl Hughes,1,3732.5975
David Campos,1,0
Barbara Bishop,1,0
Anthony Schultz,1,0
Leslie Potter,1,0
Andrew Gross,1,0
Brandy Jones,1,0
Stephen Griffin,1,0
David Guerrero,3,6647.02965
Tiffany Baker,1,0
Richard Smith MD,1,0
Jordan Mcfarland,1,0
Brett Farmer,1,0
Joe Gallagher,1,0
Jack Burns,1,0
Hayley Wong,1,39366.6728
Paul Nelson,1,35458.98182
Dylan Fernandez,1,35458.98182
Jennifer Pacheco,1,35458.98182
Christina Donaldson,1,35458.98182
Edward Long,2,49937.22945
Megan Phillips,1,35458.98182
Christopher Hall,1,35458.98182
Sarah Payne,1,35458.98182
Natalie Peterson,1,35458.98182
Darius Cortez,1,35458.98182
David Morales,1,35458.98182
Mark Martin,4,35458.98182
Felicia Walker,1,35458.98182
Stanley Bruce,1,35458.98182
Christopher Norris,1,35458.98182
David Henderson,1,35458.98182
Brian Oliver,2,36452.69456
Alexander Wagner,1,0
Christopher Williams Jr.,1,2597.621491
Tammie Simmons,1,2597.621491
Vanessa Hartman,1,2597.621491
Marilyn Sullivan DDS,1,2597.621491
Caitlin Dickerson MD,1,2597.621491
Karen Lowe,1,2597.621491
David Watkins,1,2597.621491
Michele Lawrence,1,2597.621491
Tyrone Jones,1,2597.621491
Teresa Webb,1,2597.621491
Elizabeth Fitzgerald,1,2597.621491
Jocelyn Scott,1,2597.621491
Jennifer Watson,2,5879.373724
Jack Martinez,1,2597.621491
Derek Sanchez,1,2597.621491
Rebecca Mitchell,1,2597.621491
Sandra Stewart,1,2597.621491
Jamie Mason,1,2597.621491
Justin Alexander,1,0
Patrick Parrish,1,0
Courtney Walker,1,0
Katherine Reid,1,5950.2301
Carrie Medina,1,0
Austin Shaw II,1,2628.3364
Kristen Holder,1,2628.3364
Tammie Wood,2,45066.6728
Jeremy Carr,1,0
Ryan Collins,1,102866.6728
Hayley Matthews,1,463.3338909
Andrew Woodward,1,463.3338909
Susan Velasquez PhD,1,463.3338909
Shane Ross,1,463.3338909
Albert Mccormick,1,463.3338909
Jessica Payne,1,463.3338909
Stacey Higgins,1,463.3338909
Christopher Myers,2,463.3338909
Keith Green,1,463.3338909
Sarah Ferguson,1,463.3338909
Carolyn Jenkins,1,0
Brian Taylor,1,32750.04765
Katie Gibson,1,32750.04765
Michael Mcgrath,1,0
Jordan Woods,1,0
Michelle Davidson,1,0
Lori Morales,1,0
Robert Terry,1,0
Tracy Mitchell,1,3365.2573
Nicholas Whitaker,1,3365.2573
Michele Smith,2,31166.6728
Clinton Kim,1,1040.97628
Tracy Hughes,1,1040.97628
Dr. Elizabeth Martin,1,1040.97628
Dawn Davis,1,0
Joshua Chavez,1,0
Eric Jones,1,6882.8413
Nicole Smith,4,0
Kara Lynch,1,0
Gabriel Franklin,1,0
Brandi Parker,1,0
Hannah Roy,1,0
Melody Valdez,1,0
Omar Whitaker,1,0
Charles Hunt,1,0
Gloria Mejia,1,0
Anthony Ryan,1,0
Jason Rangel,1,0
Allen Tyler,1,0
Andrew Yu,1,0
Shannon Dillon,1,0
Kevin Young,1,0
Sonya Nelson DDS,1,0
Brandon Pena,1,0
Allen French,1,0
Sharon Martin,1,0
Corey Mccann,1,0
Christine Skinner,1,0
Sean Hubbard,1,0
Joshua Burgess,1,0
Vanessa Ashley,1,0
Nathan Hernandez,1,0
Andrea Stanley,1,0
Pamela Terry,1,0
Mary Allison,1,0
Shannon Mcguire,1,0
Misty Foster,1,0
Patricia Burton,1,0
Juan Roberts,1,0
Mark Small,1,0
Tammy Gonzalez,1,0
Heather Jackson,1,0
Robin Jackson,2,0
Sarah Ramirez,1,0
Brandy Taylor,1,0
Edward Gonzalez,1,0
Ashley Foster,1,0
Morgan Mitchell,1,0
Mr. Larry Flynn MD,1,114956.5321
Christopher Nunez,1,0
Ashlee Adams,1,2628.310533
Matthew West,1,2628.310533
Elijah Harmon,1,2628.310533
Alison Snyder,1,0
Douglas Morales,1,0
Darrell Huffman,1,0
Robert Monroe,1,897916.6683
James Garcia,1,897916.6683
Brandy Cobb,1,897916.6683
Shannon Reed,1,897916.6683
Tyler Garcia,2,24403.15869
Kimberly Nelson,2,0
George Castaneda,1,26172.4352
Margaret Elliott,1,0
Frank Williams,1,14046.6728
Jacob Brown,1,0
Jose Williams,2,0
Denise Cook,2,0
John Frank,1,20809.1208
Susan Foster,1,20809.1208
Jessica Whitney,1,0
Dean Thompson,1,5096.6728
Marcus Watkins,1,0
Derek Williamson,1,2417.14875
Antonio Davis,1,2417.14875
Elizabeth Tanner,1,0
Michael Evans,2,29865.65696
Sarah Little,1,250.8700947
Dominique Soto,1,250.8700947
Tiffany Little,1,250.8700947
Cynthia Peterson,1,250.8700947
Jeremy Foley,1,250.8700947
Susan Ramirez,1,250.8700947
Shelly Huber,1,250.8700947
Christopher Valenzuela,1,250.8700947
Jake Oconnell,1,250.8700947
Amber Rogers,1,250.8700947
Brian Logan,1,250.8700947
Johnathan Ruiz,1,250.8700947
Kelly Wolf,1,250.8700947
Sara Tate DDS,1,250.8700947
Laura Robbins,1,250.8700947
Douglas Montes,1,250.8700947
Thomas Baldwin,1,0
Michael Wilcox,1,6376.239863
Katrina Owens,1,6376.239863
Philip Ibarra,1,6376.239863
Jesse Bernard,1,6376.239863
Whitney Kim,1,6376.239863
Julie Orr,1,6376.239863
Roberta Diaz,1,6376.239863
Stephanie Marquez,1,6376.239863
Andrea Gonzales,1,6376.239863
John Wright,1,6376.239863
Kathleen Gardner,1,6376.239863
Ann Thomas,1,5066.6728
Charles Schultz,1,14062.23565
Kenneth Robinson,1,14062.23565
Ann Smith,1,0
Amber Griffith,1,4226.697
Jason Stephens,1,4226.697
Christopher George,1,0
Amy Jones,1,14138.8298
Sarah Mendoza,1,12545.75525
Thomas Williamson,1,4529.1618
Leslie Young,1,4529.1618
Carly Jones,1,0
Stephanie Rogers,1,29179.4701
Monica Hall,1,29179.4701
Laurie Fletcher,1,29179.4701
Kimberly Barrett,1,0
Richard Fernandez,1,40946.3573
Suzanne Long,1,40946.3573
Debra Green,1,0
Robert Kramer,1,12518.82132
Nicole Parsons,1,12518.82132
Zachary Leon,1,12518.82132
Elizabeth Baker,1,12518.82132
Tiffany Solomon,1,12518.82132
Luis Campbell,1,0
Ryan Barker,1,3679.072067
Jennifer Vazquez,1,3679.072067
Karen Wallace,1,3679.072067
Brendan Thomas,1,0
Madeline Stone,1,0
Manuel Gutierrez,1,0
Christopher Mcdonald,1,5956.6728
Carol Gonzales,1,0
Susan Hernandez,1,0
Miranda Burns,1,0
Melvin Ferguson,1,0
Erica Brewer,1,0
Brian Bowen,1,8275.3921
Jillian Hughes,1,8275.3921
Jessica Clements,1,0
Maria Morgan,1,0
Jonathan Rivera,1,776.66728
Jonathan Pierce,1,776.66728
Anna Burke,1,776.66728
Ethan White,1,0
Christine White,1,776.66728
Benjamin Gentry,1,776.66728
Bryan Allen,1,776.66728
Lori Patrick,1,776.66728
Gabriela York,1,0
Mary Mercer,1,0
Scott Hardy,1,12561.4099
Maureen Pierce,1,4117.468633
Courtney Young,1,4117.468633
Antonio King,1,4117.468633
Dylan Mendoza,1,0
Johnny Williamson,1,34689.7028
Timothy Castro,1,4438.3364
Sarah Pearson,1,4438.3364
Sally Bradshaw,1,0
Alexander Wheeler,1,28066.6728
Keith Gonzalez,1,0
Chelsea Moreno,1,1464.354875
Anthony Nguyen,2,1464.354875
Marcus Wells,1,1464.354875
Crystal Brown,3,8642.122939
Tammy Carey,1,63618.12028
Sydney Stephens,1,63618.12028
Zachary White,1,63618.12028
Joanna Martinez,1,63618.12028
Sheila Evans,1,0
Olivia Harris,1,39266.6728
Jessica Morris,3,16666.6728
Anne Williams,1,0
Amy Chung,1,0
Michele Wood,1,0
Eric Meadows,1,0
Jessica Price,1,0
Vincent Hernandez,1,20090.89865
Jo Campbell,1,0
Kathleen Miller,1,2722.0187
Mario Owens,1,2722.0187
Martin Hernandez,1,0
Robert Hunt,3,9448.57552
Sheena Murphy,1,9448.57552
Ryan Bell,1,9448.57552
Todd Burch,1,9448.57552
Alexis Williams,1,0
Clinton Manning,1,7438.6033
Ryan Clements,1,7438.6033
Timothy Robinson,1,0
Lance Acevedo,1,0
Molly Stuart,1,7446.6728
Matthew Werner,1,34674.30455
Rachel Waters,1,34674.30455
Loretta Jackson,1,0
Christine Richards,1,9526.6728
Daniel Fernandez,1,0
Robert Gaines,1,0
Tracie Taylor,1,0
Heather Morgan,1,9708.1567
Mark Jones,2,9708.1567
Taylor Flores,1,0
Stacey Parker,3,15129.38676
Kristen Davis,1,0
Dennis Arias,1,0
Ray Torres,1,0
Tina Sanchez,1,0
Marie Guerra,1,7267.0261
Sheena Mills,1,0
Matthew Davis,3,35024.13456
Eric Cooley,1,0
Christopher Avery,1,0
Alexander Richardson,1,0
Jessica Nelson,1,21692.068
Brandon Li,1,79687.7111
Erin Love,2,31645.12227
Douglas Gordon,1,31645.12227
Cassandra Wood,1,0
Natalie Nguyen,1,0
Ashley Hill,2,1476511.354
Rachel Thompson,1,3808.50455
Joy Hawkins,1,0
Monica Ray,1,15066.6728
Zachary Salazar,1,0
Joseph Oconnell,1,0
